gene_celltype,proba_de,proba_not_de,bayes_factor,scale1,scale2,pseudocounts,delta,lfc_mean,lfc_median,lfc_std,lfc_min,lfc_max,raw_mean1,raw_mean2,non_zeros_proportion1,non_zeros_proportion2,raw_normalized_mean1,raw_normalized_mean2,is_de_fdr_0.05,comparison,group1,group2,cell_type,gene,abs_lfc,expression_0.99
Ear1_Goblet,0.9366000000000001,0.06339999999999996,2.692812100123004,4.4309694e-05,1.4019881e-05,0.0,0.25,1.7105639,1.8698065,2.0783505,-6.3731484,7.2176366,0.3049425287356322,0.011627906976744186,0.06448275862068965,0.011627906976744186,0.20469334874264666,0.011308993363882693,1.0,WT vs Aire_KO,WT,Aire_KO,Goblet,Ear1,1.7105639,2.271022830009458
Ebi3_Goblet,0.949,0.051000000000000045,2.943130118227207,4.7538062e-05,9.936199e-06,0.0,0.25,2.0757227,2.1969826,2.1587172,-4.689667,8.114135,0.7904597701149427,0.023255813953488372,0.23896551724137932,0.023255813953488372,0.6408135870485318,0.01730137777886685,1.0,WT vs Aire_KO,WT,Aire_KO,Goblet,Ebi3,2.0757227,2.84353224098682
Efemp1_Goblet,0.9427000000000001,0.05729999999999996,2.839329414181049,3.282284e-05,9.730735e-05,0.0,0.25,-1.8430698,-1.9167604,2.2017303,-7.785039,5.0614953,0.3154022988505747,1.0588662790697674,0.16770114942528733,0.3891715116279069,0.2335805964559462,0.925630981281445,0.5,WT vs Aire_KO,WT,Aire_KO,Goblet,Efemp1,1.8430698,2.624680961370468
Fabp6_Goblet,0.9504999999999999,0.049500000000000044,2.956288850792915,2.9842657e-05,6.9745147e-06,0.0,0.25,1.9061353,1.8642569,1.2127526,-1.5335522,6.257766,0.20620689655172414,0.06976744186046512,0.1332183908045977,0.05813953488372093,0.13030885762346595,0.043499179026114596,1.0,WT vs Aire_KO,WT,Aire_KO,Goblet,Fabp6,1.9061353,1.147688506543636
Gal_Goblet,0.9790000000000001,0.020999999999999963,3.8788754173278406,1.5178783e-05,1.4456236e-06,0.0,0.25,3.2409763,3.2227101,1.6930236,-1.5118656,8.640186,0.543448275862069,0.027252906976744186,0.10172413793103449,0.027252906976744186,0.6897762157459723,0.014078807876063418,1.0,WT vs Aire_KO,WT,Aire_KO,Goblet,Gal,3.2409763,0.6988443252444263
Gdpd3_Goblet,0.9373,0.06270000000000003,2.7055656933056715,1.9238372e-05,4.698411e-06,0.0,0.25,1.7453761,1.7041435,2.5020099,-5.735139,8.189253,0.23448275862068962,0.03888081395348837,0.11873563218390804,0.03888081395348837,0.16364328458099414,0.07476159791556325,0.5,WT vs Aire_KO,WT,Aire_KO,Goblet,Gdpd3,1.7453761,1.303419317007064
Gm94_Goblet,0.9426,0.05740000000000001,2.801271789501397,0.0001575283,6.3468826e-05,0.0,0.25,1.7391434,2.039356,2.5300314,-6.956789,7.905323,1.917586206896552,0.5621366279069767,0.2191954022988505,0.062136627906976744,1.2869007972958857,0.5224961750372187,1.0,WT vs Aire_KO,WT,Aire_KO,Goblet,Gm94,1.7391434,7.549641742706296
Gsdma_Goblet,0.9441999999999999,0.055800000000000016,2.833252301024005,5.4303993e-05,1.0783428e-05,0.0,0.25,2.147563,2.2460232,2.6008358,-6.3103366,8.57032,0.8119540229885058,0.0,0.16597701149425287,0.0,0.4610505338520055,0.0,1.0,WT vs Aire_KO,WT,Aire_KO,Goblet,Gsdma,2.147563,3.0349244642257673
Ido1_Goblet,0.9421999999999999,0.05780000000000002,2.81470057813269,2.0168205e-05,3.3946458e-06,0.0,0.25,1.9652075,1.980367,2.3169556,-6.048241,8.559266,0.2796551724137931,0.0,0.11172413793103449,0.0,0.24648417303774267,0.0,0.5,WT vs Aire_KO,WT,Aire_KO,Goblet,Ido1,1.9652075,1.3075442770123447
Klk10_Goblet,0.9647,0.0353,3.333591598405148,1.6175498e-05,1.7205238e-06,0.0,0.25,3.1996698,3.3784027,2.701077,-5.6343765,9.46029,0.19597701149425287,0.023255813953488372,0.07873563218390806,0.023255813953488372,0.23382855217502124,0.029953926155043935,1.0,WT vs Aire_KO,WT,Aire_KO,Goblet,Klk10,3.1996698,0.8209289205074305
Klk14_Goblet,0.9448000000000001,0.05519999999999997,2.840036307072138,2.3355351e-05,4.17592e-06,0.0,0.25,2.160719,2.097612,1.6663677,-2.791695,7.4366555,0.2539080459770115,0.011627906976744186,0.06448275862068965,0.011627906976744186,0.17082181987911546,0.006915610191949677,1.0,WT vs Aire_KO,WT,Aire_KO,Goblet,Klk14,2.160719,1.0289008030295366
Klk1b16_Goblet,0.9534,0.046599999999999975,3.0333560466794465,9.463969e-05,1.927892e-05,0.0,0.25,2.3312552,2.3871868,2.5473855,-6.357363,9.876007,3.5139080459770122,0.0,0.18172413793103445,0.0,2.8229691480739794,0.0,1.0,WT vs Aire_KO,WT,Aire_KO,Goblet,Klk1b16,2.3312552,5.035697566270825
Ly6g6c_Goblet,0.9442999999999999,0.05570000000000003,2.834995471043186,0.00019315866,6.099241e-05,0.0,0.25,1.9380116,2.2475421,2.750424,-6.7519693,8.507012,2.4390804597701154,0.4164244186046512,0.3681609195402298,0.1398982558139535,1.9528578581743266,0.9513643780023282,1.0,WT vs Aire_KO,WT,Aire_KO,Goblet,Ly6g6c,1.9380116,9.171460826396935
Muc5ac_Goblet,0.9757,0.02429999999999999,3.6964242920237007,4.1729378e-05,6.3690813e-06,0.0,0.25,2.6361332,2.5393505,1.4672115,-1.5954251,8.29983,0.45011494252873563,0.16351744186046513,0.10471264367816091,0.10901162790697674,0.47274686788643516,0.09178374666845492,1.0,WT vs Aire_KO,WT,Aire_KO,Goblet,Muc5ac,2.6361332,1.4080769348144515
Mucl2_Goblet,0.9714,0.02859999999999996,3.5277802569582306,3.82952e-05,4.0076266e-06,0.0,0.25,3.1964312,3.2487676,1.7200634,-2.362947,8.266026,1.8717241379310345,0.011627906976744186,0.058735632183908044,0.011627906976744186,0.5289415525304506,0.006771434298127293,1.0,WT vs Aire_KO,WT,Aire_KO,Goblet,Mucl2,3.1964312,1.409595963954925
Naip1_Goblet,0.9403,0.059699999999999975,2.7680595722211825,3.4849647e-05,4.9588252e-06,0.0,0.25,2.1615455,1.9939525,2.519184,-6.1457214,9.590755,0.22770114942528735,0.0,0.09022988505747126,0.0,0.24562027066745373,0.0,0.5,WT vs Aire_KO,WT,Aire_KO,Goblet,Naip1,2.1615455,2.0140673905611015
Ncf1_Goblet,0.9446,0.055400000000000005,2.8501168461028548,8.350517e-05,2.8234364e-05,0.0,0.25,1.7239993,1.9431357,2.4640493,-6.1522894,7.1944537,0.5777011494252874,0.34265988372093026,0.26620689655172414,0.24527616279069767,0.3567629191788882,0.3043945573383355,1.0,WT vs Aire_KO,WT,Aire_KO,Goblet,Ncf1,1.7239993,2.8594637703895556
Nts_Goblet,0.9401999999999999,0.05980000000000002,2.7686443453133855,3.655249e-05,8.295945e-06,0.0,0.25,2.0256162,2.0441334,1.9633965,-3.8394656,7.747944,0.5534482758620689,0.0,0.10321839080459771,0.0,0.42333250235144676,0.0,0.5,WT vs Aire_KO,WT,Aire_KO,Goblet,Nts,2.0256162,1.9878953474760037
Orm1_Goblet,0.9374,0.06259999999999999,2.706344658305962,0.00014207332,5.1534815e-05,0.0,0.25,1.9738854,2.262936,2.2688544,-5.536508,7.155974,1.6414942528735632,0.30305232558139533,0.3724137931034482,0.1282703488372093,1.1364898342418186,0.34308645532916304,1.0,WT vs Aire_KO,WT,Aire_KO,Goblet,Orm1,1.9738854,5.395126674175259
Pla2g2e_Goblet,0.9441999999999999,0.055800000000000016,2.831961652174531,3.5930512e-05,7.298125e-06,0.0,0.25,2.0495884,2.1337135,2.4939914,-5.453134,8.525625,0.3762068965517242,0.011627906976744186,0.12448275862068965,0.011627906976744186,0.26658556576718073,0.012230889846159868,1.0,WT vs Aire_KO,WT,Aire_KO,Goblet,Pla2g2e,2.0495884,2.1050893545150733
Plekhs1_Goblet,0.9345,0.0655,2.6603153368718324,5.0174916e-05,1.8295315e-05,0.0,0.25,1.4042637,1.4908869,1.2353053,-3.8731499,5.1131864,0.6717241379310344,0.27652616279069764,0.23793103448275854,0.14789244186046513,0.5186123867666244,0.21777451384593963,0.5,WT vs Aire_KO,WT,Aire_KO,Goblet,Plekhs1,1.4042637,1.5050660246610632
Psca_Goblet,0.9598,0.040200000000000014,3.193027206125308,0.00044788298,5.95409e-05,0.0,0.25,2.6905856,2.7956,1.8387206,-3.9498014,8.510195,5.836436781609196,0.37209302325581395,0.44114942528735623,0.05813953488372093,5.267983818808075,1.2726903703724255,1.0,WT vs Aire_KO,WT,Aire_KO,Goblet,Psca,2.6905856,19.125822792053203
Ptgds_Goblet,0.9436,0.056400000000000006,2.832507738390533,7.014071e-05,1.50020405e-05,0.0,0.25,2.1137266,2.1696742,1.84339,-3.6770062,7.3181615,2.0445977011494256,0.0,0.1647126436781609,0.0,1.0627367352593626,0.0,1.0,WT vs Aire_KO,WT,Aire_KO,Goblet,Ptgds,2.1137266,3.1162324935197825
S100a8_Goblet,0.9295,0.07050000000000001,2.580124383856853,7.114213e-05,2.5836807e-05,0.0,0.25,1.4749551,1.6249318,2.169852,-5.4483495,6.887734,0.6768965517241379,0.6984011627906976,0.2362068965517241,0.07013081395348837,0.6098890565678181,0.3076703571966757,0.5,WT vs Aire_KO,WT,Aire_KO,Goblet,S100a8,1.4749551,3.7172860193252557
Saa2_Goblet,0.9619,0.03810000000000002,3.3115681124208702,3.8238795e-05,4.303338e-06,0.0,0.25,2.9069877,3.0081959,2.1608324,-3.9112344,9.199903,0.3102298850574713,0.0,0.11873563218390804,0.0,0.2700119910433656,0.0,1.0,WT vs Aire_KO,WT,Aire_KO,Goblet,Saa2,2.9069877,2.32332021296024
Sbpl_Goblet,0.9827,0.017299999999999982,4.077922200350281,3.2703167e-05,2.6821008e-06,0.0,0.25,3.4702964,3.4687178,1.715112,-1.565732,9.283544,0.4636781609195403,0.0,0.08448275862068966,0.0,0.4294850667850588,0.0,1.0,WT vs Aire_KO,WT,Aire_KO,Goblet,Sbpl,3.4702964,1.4744344937801346
Scgb1c1_Goblet,0.9624,0.03759999999999997,3.2424258586979,5.3406846e-05,9.385318e-06,0.0,0.25,2.3799105,2.4277039,1.4382031,-1.5944881,6.9297237,0.08896551724137931,0.05450581395348837,0.05448275862068966,0.042877906976744186,0.09511766544635447,0.0343122806411381,1.0,WT vs Aire_KO,WT,Aire_KO,Goblet,Scgb1c1,2.3799105,2.0429039388895016
Sdr9c7_Goblet,0.9477,0.05229999999999996,2.9007455583009722,4.9300637e-05,1.7853157e-05,0.0,0.25,1.838587,2.1677325,2.4617324,-6.823986,7.500494,0.4066666666666666,0.023255813953488372,0.18620689655172412,0.023255813953488372,0.3221446595346633,0.01951673457708534,1.0,WT vs Aire_KO,WT,Aire_KO,Goblet,Sdr9c7,1.838587,2.3322059726715074
Slc25a21_Goblet,0.9430000000000001,0.056999999999999995,2.8479797666996456,9.157487e-06,2.4831996e-05,0.0,0.25,-2.2126904,-2.4594781,2.419397,-7.5736494,5.461715,0.14344827586206899,0.2605377906976744,0.11045977011494251,0.2176598837209302,0.11194529954947907,0.1527896479403253,0.5,WT vs Aire_KO,WT,Aire_KO,Goblet,Slc25a21,2.2126904,0.6177246332168578
Slc5a1_Goblet,0.9522,0.047799999999999954,3.0449239416969456,5.7165136e-05,9.777947e-06,0.0,0.25,2.090644,2.153093,2.890071,-7.282601,10.903145,0.4068965517241379,0.03488372093023256,0.1317241379310345,0.03488372093023256,0.4198857746158054,0.031187809487493157,1.0,WT vs Aire_KO,WT,Aire_KO,Goblet,Slc5a1,2.090644,4.872145910263058
Slurp1_Goblet,0.9422999999999999,0.05770000000000003,2.7998286186765746,5.2651398e-05,1.7650691e-05,0.0,0.25,1.718921,1.8951149,2.5215874,-6.4685,7.841722,1.026896551724138,0.011627906976744186,0.13896551724137932,0.011627906976744186,0.5411447666223943,0.013500414462724007,1.0,WT vs Aire_KO,WT,Aire_KO,Goblet,Slurp1,1.718921,2.8354251825809462
Sprr2a3_Goblet,0.9436,0.056400000000000006,2.8344691943349973,0.00019571671,0.0006334359,0.0,0.25,-1.6719828,-1.7444923,1.4975901,-6.0418153,2.9822154,3.8445977011494246,15.775072674418604,0.18218390804597695,0.45130813953488363,1.8356040007948682,10.754273804706688,0.5,WT vs Aire_KO,WT,Aire_KO,Goblet,Sprr2a3,1.6719828,12.311288290023796
Tff1_Goblet,0.9509,0.04910000000000003,2.974087643541437,0.0004207163,8.7616325e-05,0.0,0.25,2.308363,2.3200083,1.9820844,-4.042804,8.516535,23.52241379310345,0.4069767441860465,0.2234482758620689,0.046511627906976744,17.87340681921023,0.33506564846047804,1.0,WT vs Aire_KO,WT,Aire_KO,Goblet,Tff1,2.308363,17.2411265182495
Tmprss11e_Goblet,0.9482999999999999,0.051700000000000024,2.994507902962813,2.1411674e-05,4.7597837e-06,0.0,0.25,2.0165439,2.0074735,1.550989,-3.1227226,6.870692,0.2504597701149426,0.03488372093023256,0.10597701149425287,0.023255813953488372,0.318266552305041,0.048765800813220135,0.5,WT vs Aire_KO,WT,Aire_KO,Goblet,Tmprss11e,2.0165439,0.9639108556509008
Wfdc21_Goblet,0.9427,0.05730000000000002,2.81101117262768,0.00016324618,5.3301592e-05,0.0,0.25,1.6614769,1.8475792,2.3867853,-5.994488,7.9547853,1.1629885057471268,0.0,0.1432183908045977,0.0,1.064492958691285,0.0,0.5,WT vs Aire_KO,WT,Aire_KO,Goblet,Wfdc21,1.6614769,7.391469845771784
Abo_Mcell,0.9510000000000001,0.04899999999999999,2.9860514608903452,6.263601e-05,1.47639e-05,0.0,0.25,2.0451102,2.1087124,1.8212832,-4.383711,7.1862435,0.9130010064531405,0.2714285714285714,0.35403469303179186,0.10714285714285715,0.618661177627721,0.2655347068640999,1.0,WT vs Aire_KO,WT,Aire_KO,Mcell,Abo,2.0451102,1.8567398196458833
Akp3_Mcell,0.9745999999999999,0.025400000000000034,3.6475564616486933,2.2721459e-05,3.5831094e-06,0.0,0.25,2.7379298,2.7566526,1.6897972,-3.5734344,8.949265,0.15928601030134387,0.03,0.10040850156888284,0.03,0.09616238482294878,0.01998723994875722,1.0,WT vs Aire_KO,WT,Aire_KO,Mcell,Akp3,2.7379298,0.5949059328436855
Cd300c2_Mcell,0.9816,0.018400000000000027,3.9773644544838422,1.9649178e-05,1.8269747e-06,0.0,0.25,3.3303366,3.368152,1.8222414,-3.9556952,8.693188,0.30711621573619086,0.04,0.08877508732461073,0.01,0.14226008856168743,0.016324531689997143,1.0,WT vs Aire_KO,WT,Aire_KO,Mcell,Cd300c2,3.3303366,0.8082351365685471
Cfap53_Mcell,0.9752000000000001,0.02479999999999999,3.8993989949534082,6.724143e-05,1.2223496e-05,0.0,0.25,2.307031,2.2429478,1.2491498,-1.0923595,7.336852,0.32452193475815516,0.3071428571428571,0.1349535255461488,0.1928571428571429,0.24984207331779418,0.2720327332907856,1.0,WT vs Aire_KO,WT,Aire_KO,Mcell,Cfap53,2.307031,3.1605396831035764
Clec2g_Mcell,0.9487,0.05130000000000001,2.9287622015712134,5.9518166e-05,1.8664497e-05,0.0,0.25,1.7326475,1.7460809,1.0536476,-1.6857982,4.744159,0.639482564679415,0.1942857142857143,0.21532176898940256,0.054285714285714284,0.4742914036256713,0.10682287400808188,1.0,WT vs Aire_KO,WT,Aire_KO,Mcell,Clec2g,1.7326475,1.2892149627208713
Cyp2c68_Mcell,0.9452,0.054800000000000015,2.8579058789886744,2.0818474e-05,5.638125e-06,0.0,0.25,2.041024,2.0356476,2.681531,-9.1731615,11.0437,0.22621514415961158,0.09571428571428571,0.104878337576224,0.03857142857142857,0.12587550627758026,0.03861970100112393,1.0,WT vs Aire_KO,WT,Aire_KO,Mcell,Cyp2c68,2.041024,0.7690363043546689
Fabp2_Mcell,0.9347000000000001,0.06529999999999997,2.662084815743124,0.00016034552,5.8819838e-05,0.0,0.25,1.4766326,1.4633589,2.69692,-7.6662345,11.008878,1.6652359244568111,5.22,0.19687999526374983,0.19428571428571428,1.138709877389919,3.0996158671188234,1.0,WT vs Aire_KO,WT,Aire_KO,Mcell,Fabp2,1.4766326,10.261023073196418
Fbp2_Mcell,0.9288,0.07120000000000004,2.5684985426112443,0.00011788253,4.1779233e-05,0.0,0.25,1.5383784,1.5974927,1.9656045,-5.658585,7.569958,1.9328044520750687,0.4471428571428572,0.3275412941803325,0.10714285714285715,1.1685043780812099,0.3945158262981949,0.5,WT vs Aire_KO,WT,Aire_KO,Mcell,Fbp2,1.5383784,4.829319531917575
Gm2a_Mcell,0.9515,0.04850000000000004,2.9778025241973434,0.00016735058,2.1289012e-05,0.0,0.25,2.5267944,2.5756054,1.961556,-3.6618986,9.083788,1.7197028003078563,0.5,0.1775501746492214,0.02,1.5714821157676355,0.224365757104904,1.0,WT vs Aire_KO,WT,Aire_KO,Mcell,Gm2a,2.5267944,11.712305293083213
Gm5485_Mcell,0.9682999999999999,0.031700000000000006,3.4641789840306236,3.0101706e-05,4.3602477e-06,0.0,0.25,2.7994413,2.791724,1.9097381,-4.428696,8.618127,0.5363803208809423,0.014285714285714285,0.09593866556154165,0.014285714285714285,0.2875066878196498,0.005062804084670335,1.0,WT vs Aire_KO,WT,Aire_KO,Mcell,Gm5485,2.7994413,1.0253449282050138
Gpx2_Mcell,0.9502,0.049799999999999955,3.01200595926278,6.409225e-05,1.5474034e-05,0.0,0.25,2.0553484,2.1168034,1.4021038,-3.065117,6.467716,0.806849801669528,0.02,0.21156237049316196,0.02,0.6848973644267706,0.008836910465708867,1.0,WT vs Aire_KO,WT,Aire_KO,Mcell,Gpx2,2.0553484,1.89398790061474
Gsta1_Mcell,0.931,0.069,2.6021902394255387,8.201564e-05,4.3193097e-05,0.0,0.25,1.01823,1.0799963,2.4895253,-8.63262,8.153166,0.28657273104019887,0.13857142857142857,0.07643123556923806,0.024285714285714285,0.22627845057688303,0.11250117136380411,1.0,WT vs Aire_KO,WT,Aire_KO,Mcell,Gsta1,1.01823,7.91496628284455
Hepacam_Mcell,0.9531000000000001,0.0469,3.021376101849472,4.594797e-05,8.434484e-06,0.0,0.25,2.5575614,2.557988,2.0004883,-3.7121391,8.886482,0.6377360724646259,0.09428571428571429,0.2342963708483807,0.04428571428571428,0.4240469030306062,0.07481989468024074,1.0,WT vs Aire_KO,WT,Aire_KO,Mcell,Hepacam,2.5575614,1.628241847753527
Hepacam2_Mcell,0.9408000000000001,0.059199999999999975,2.765860036701758,0.00051138294,0.00015983655,0.0,0.25,1.8249054,1.798358,1.6111903,-3.9494414,7.059409,5.556065360251019,0.5042857142857143,0.6769285418270086,0.23857142857142857,4.428434898474581,0.45295057438069475,1.0,WT vs Aire_KO,WT,Aire_KO,Mcell,Hepacam2,1.8249054,13.208322353363043
Hspa1a_Mcell,0.9539,0.046099999999999974,3.23367213406367,0.00039788545,0.00093642075,0.0,0.25,-1.2823327,-1.3172238,0.67265636,-3.4865556,1.3838668,4.191314901426793,9.217142857142857,0.49881593748149855,0.7614285714285717,3.2710247204558365,11.045508452258122,0.5,WT vs Aire_KO,WT,Aire_KO,Mcell,Hspa1a,1.2823327,14.124494600296032
Iapp_Mcell,0.94,0.06,2.7762417924427654,0.00083817355,0.00021199169,0.0,0.25,1.7937067,1.9688091,2.6612515,-7.475689,10.174931,27.142916345983068,0.5342857142857143,0.25398141021845944,0.04857142857142857,13.462660310907452,0.6801972439833479,0.5,WT vs Aire_KO,WT,Aire_KO,Mcell,Iapp,1.7937067,49.66891910552998
Igfbp6_Mcell,0.9391,0.06090000000000001,2.7490239250300976,1.2712815e-05,4.0638115e-06,0.0,0.25,1.7636261,1.7991152,2.2895594,-6.24894,8.36179,0.11831744716121011,0.04,0.0653306494582914,0.03,0.06584646281383454,0.015417807095466446,0.5,WT vs Aire_KO,WT,Aire_KO,Mcell,Igfbp6,1.7636261,0.7757005533576027
Klk1b16_Mcell,0.9512,0.04880000000000001,3.0055431819343594,8.131734e-05,2.0740365e-05,0.0,0.25,2.0226576,2.1188066,2.4184694,-7.3459477,9.543869,0.9583506009117281,0.13,0.07678645432478834,0.02,1.1142339861265826,0.051295810843181,1.0,WT vs Aire_KO,WT,Aire_KO,Mcell,Klk1b16,2.0226576,4.839730883836764
Lgals4_Mcell,0.9311,0.06889999999999996,2.6040886563181855,0.00054531073,0.00014010715,0.0,0.25,1.7235069,1.7749915,2.0246205,-6.0007825,8.493576,6.832721567698771,1.245714285714286,0.6157125096205078,0.3157142857142857,4.174507280460676,1.0418452962511404,0.5,WT vs Aire_KO,WT,Aire_KO,Mcell,Lgals4,1.7235069,25.206881952285805
Lilra6_Mcell,0.9465,0.05349999999999999,2.8950206284973454,4.3344546e-05,8.073046e-06,0.0,0.25,2.23006,2.2315779,1.6579279,-2.8957825,7.6243753,0.4607483275116926,0.0,0.12260967379077614,0.0,0.4261697382052069,0.0,1.0,WT vs Aire_KO,WT,Aire_KO,Mcell,Lilra6,2.23006,1.8121300637722029
Lypd2_Mcell,0.9531000000000001,0.0469,3.044896703501685,0.00017859925,4.282656e-05,0.0,0.25,1.9310298,1.9443464,1.2281151,-2.5443182,6.031014,2.4617547806524183,0.09285714285714286,0.3710259901722808,0.08285714285714285,1.7565242962443044,0.14542809340659912,1.0,WT vs Aire_KO,WT,Aire_KO,Mcell,Lypd2,1.9310298,5.422454400062573
Mucl1_Mcell,0.9785,0.021499999999999964,3.8722900783765053,8.7786255e-05,1.0979239e-05,0.0,0.25,3.0167074,3.0810943,1.6141561,-3.3430958,8.531542,0.5084660470072819,0.01,0.08895269670238588,0.01,0.26465403305996993,0.005891363261458701,1.0,WT vs Aire_KO,WT,Aire_KO,Mcell,Mucl1,3.0167074,2.8837093532085447
Mucl2_Mcell,0.9859,0.014100000000000001,4.33658055692379,8.62269e-05,1.03901075e-05,0.0,0.25,3.035328,3.0401971,1.4026525,-1.2479253,7.4106903,1.1775501746492214,0.024285714285714285,0.14176188502752946,0.024285714285714285,0.6823724283041074,0.01828236359370484,1.0,WT vs Aire_KO,WT,Aire_KO,Mcell,Mucl2,3.035328,2.466170879602434
Nrg1_Mcell,0.9355,0.0645,2.679495416961801,3.3869903e-05,9.538926e-05,0.0,0.25,-1.7095335,-1.763808,1.7754903,-6.2449274,3.7659955,0.30427446569178845,0.56,0.1963471671304244,0.26857142857142857,0.21088829180536495,0.7573828696864777,0.5,WT vs Aire_KO,WT,Aire_KO,Mcell,Nrg1,1.7095335,2.843411177396775
Nts_Mcell,0.9299999999999999,0.07,2.5873755759895674,3.7017748e-05,1.1268686e-05,0.0,0.25,1.5935895,1.5640435,1.662859,-3.6007318,6.861738,0.4177372565271446,0.0,0.12367533005742701,0.0,0.30328487282907246,0.0,0.5,WT vs Aire_KO,WT,Aire_KO,Mcell,Nts,1.5935895,1.6901913422346158
Obp2a_Mcell,0.9482,0.05179999999999996,2.939608336538189,3.902483e-05,9.732685e-06,0.0,0.25,2.069107,2.0468209,1.6195228,-3.6034155,7.487824,0.7838789888106092,0.02857142857142857,0.11221952519093006,0.014285714285714285,0.5244899412394881,0.08217264472657052,1.0,WT vs Aire_KO,WT,Aire_KO,Mcell,Obp2a,2.069107,1.4151692157983788
Pglyrp1_Mcell,0.9549000000000001,0.04509999999999997,3.0542594765886975,0.005582169,0.0011642661,0.0,0.25,2.1216433,2.2601168,2.3520982,-6.2689123,9.9358425,112.25404061334439,27.519999999999996,0.9421881475341907,0.8071428571428574,72.93077848348341,16.556059139147035,1.0,WT vs Aire_KO,WT,Aire_KO,Mcell,Pglyrp1,2.1216433,231.52212203979548
Ppy_Mcell,0.9630000000000001,0.03699999999999998,3.3107942153930447,1.6131862e-05,1.932512e-06,0.0,0.25,2.8773406,2.8343294,1.8566104,-2.9093637,8.681364,0.22156769877449528,0.0,0.06550825883606654,0.0,0.18342795368142983,0.0,1.0,WT vs Aire_KO,WT,Aire_KO,Mcell,Ppy,2.8773406,0.8724741366505628
Prss32_Mcell,0.9396,0.06040000000000001,2.7464398211107843,1.0254365e-05,2.2361232e-06,0.0,0.25,2.0191598,2.0561862,1.952592,-4.3162146,8.0764065,0.12296489254632645,0.0,0.08430525131726954,0.0,0.08346933696424547,0.0,1.0,WT vs Aire_KO,WT,Aire_KO,Mcell,Prss32,2.0191598,0.5436797615885747
Psca_Mcell,0.9923,0.007699999999999985,4.873262012176658,0.00095109834,9.0569105e-05,0.0,0.25,3.411559,3.4325528,1.413805,-1.983613,8.210764,0.14247232253863004,0.04285714285714286,0.06926765733230714,0.014285714285714285,0.09201887543862622,0.07796460406975234,1.0,WT vs Aire_KO,WT,Aire_KO,Mcell,Psca,3.411559,26.228120050430306
Psors1c2_Mcell,0.9422,0.05779999999999996,2.8139320787182154,4.5690544e-05,1.3042338e-05,0.0,0.25,1.9043403,1.9236608,1.6694528,-4.585468,7.5237007,0.2768634183884909,0.07714285714285714,0.04635604759931324,0.06285714285714286,0.20903556344750945,0.10642818473501497,1.0,WT vs Aire_KO,WT,Aire_KO,Mcell,Psors1c2,1.9043403,1.7546429491043112
Rad51b_Mcell,0.9527,0.04730000000000001,3.1556797415533198,5.772568e-05,1.5323869e-05,0.0,0.25,1.8042029,1.8659124,1.0089462,-1.6123185,5.0670395,0.2512876679888698,0.03,0.10023089219110769,0.03,0.14725615735168485,0.07798545288153227,0.5,WT vs Aire_KO,WT,Aire_KO,Mcell,Rad51b,1.8042029,1.5152239680290225
Rasgrp3_Mcell,0.9353,0.06469999999999998,2.6806124630566313,2.5491896e-05,7.123813e-06,0.0,0.25,1.8788311,1.8620875,1.700819,-3.3688984,7.921177,0.4547984133562251,0.03857142857142857,0.21138476111538682,0.03857142857142857,0.27098418791863355,0.029888421889033377,0.5,WT vs Aire_KO,WT,Aire_KO,Mcell,Rasgrp3,1.8788311,0.9097145825624476
Reg3g_Mcell,0.9380999999999999,0.06190000000000001,2.731236612082562,0.006491715,0.0017981404,0.0,0.25,1.6944773,1.7830743,2.3549027,-6.5518847,8.500276,112.08362441536914,37.10714285714286,0.85107453673554,0.6342857142857145,78.0612109118027,21.552716229227272,0.5,WT vs Aire_KO,WT,Aire_KO,Mcell,Reg3g,1.6944773,361.5827647399917
Saa1_Mcell,0.9443,0.05569999999999997,2.862504928527061,0.00045125774,9.071366e-05,0.0,0.25,2.1354704,2.074577,1.6339262,-3.0747962,8.57097,3.9194245456160073,0.04857142857142857,0.27724823870700355,0.024285714285714285,3.022607442088164,0.03018858316781488,1.0,WT vs Aire_KO,WT,Aire_KO,Mcell,Saa1,2.1354704,21.559473237991405
Saa2_Mcell,0.9458,0.054200000000000026,2.865089962808439,1.6180125e-05,2.9374612e-06,0.0,0.25,2.2304068,2.1799383,1.9892325,-4.058709,9.161398,0.0998756734355574,0.0,0.053874844591794445,0.0,0.15919053650373802,0.0,1.0,WT vs Aire_KO,WT,Aire_KO,Mcell,Saa2,2.2304068,0.8856825229525587
Sbpl_Mcell,0.9828,0.017199999999999993,4.160580666764995,3.3649554e-05,3.0587644e-06,0.0,0.25,3.46107,3.4579775,1.5738201,-1.7276487,8.260284,0.5388668521697946,0.0,0.09306731395417678,0.0,0.3268568632079525,0.0,1.0,WT vs Aire_KO,WT,Aire_KO,Mcell,Sbpl,3.46107,1.3001566690206532
Scgb1c1_Mcell,0.9538,0.04620000000000002,3.091214588138987,2.8716338e-05,5.8539754e-06,0.0,0.25,2.205184,2.2178342,1.450521,-2.5543942,7.0130997,0.13083890829435793,0.02,0.07731928245811379,0.02,0.12263897356348602,0.010416965556360184,1.0,WT vs Aire_KO,WT,Aire_KO,Mcell,Scgb1c1,2.205184,1.1101389804482475
