gene_celltype,proba_de,proba_not_de,bayes_factor,scale1,scale2,pseudocounts,delta,lfc_mean,lfc_median,lfc_std,lfc_min,lfc_max,raw_mean1,raw_mean2,non_zeros_proportion1,non_zeros_proportion2,raw_normalized_mean1,raw_normalized_mean2,is_de_fdr_0.05,comparison,group1,group2,cell_type,gene,abs_lfc,expression_0.99
Clec2e_Mcell,0.9681,0.03190000000000004,3.414898271433607,1.5115638e-05,2.1080762e-06,0.0,0.25,2.852262,2.9476151,1.8762231,-4.018464,8.048239,0.16515151515151516,0.0,0.07604166666666667,0.0,0.10721044590453413,0.0,1.0,WT vs Fezf2_KO,WT,Fezf2_KO,Mcell,Clec2e,2.852262,0.6200436794757846
Clec4a2_Mcell,0.9589,0.041100000000000025,3.176010781959376,6.4816795e-06,3.1113614e-05,0.0,0.25,-2.2403874,-2.3132236,1.5175709,-7.302313,3.4999995,0.11051136363636364,0.44519447123111533,0.05397727272727272,0.19961427193828346,0.06795118554987156,0.3182397971065872,1.0,WT vs Fezf2_KO,WT,Fezf2_KO,Mcell,Clec4a2,2.2403874,1.124125609397889
Clmn_Mcell,0.9501,0.0499,2.9467082772651922,0.00019941275,5.092337e-05,0.0,0.25,2.1242733,2.2254376,1.5476063,-4.1367073,6.371525,1.47717803030303,0.36178077788492446,0.5571969696969696,0.23899067823850847,1.524935239480306,0.3181757949593312,1.0,WT vs Fezf2_KO,WT,Fezf2_KO,Mcell,Clmn,2.1242733,4.962892951965333
Clrn3_Mcell,0.9407,0.05930000000000002,2.765377674454338,3.7891532e-05,1.2273957e-05,0.0,0.25,1.7430527,1.8379257,1.2188253,-2.7009559,5.0033937,0.42329545454545464,0.1914175506268081,0.3341856060606061,0.1440051430408229,0.414839120688205,0.1542771937844589,1.0,WT vs Fezf2_KO,WT,Fezf2_KO,Mcell,Clrn3,1.7430527,0.8836849415302279
Cnga1_Mcell,0.9353,0.06469999999999998,2.68338299276557,1.7733595e-05,4.822202e-06,0.0,0.25,1.8334303,1.9030566,2.023203,-5.1977963,7.164276,0.13778409090909094,0.036001285760205726,0.11051136363636364,0.036001285760205726,0.2267056103274865,0.02599778616836593,0.5,WT vs Fezf2_KO,WT,Fezf2_KO,Mcell,Cnga1,1.8334303,0.6727589368820189
Col15a1_Mcell,0.9509000000000001,0.04909999999999998,2.9878138276076887,3.1648127e-05,6.7654196e-06,0.0,0.25,2.262743,2.4263132,1.8843323,-4.5048227,7.5780263,0.39261363636363633,0.03439408550305368,0.2021780303030303,0.03439408550305368,0.328150451808559,0.0377864325512068,1.0,WT vs Fezf2_KO,WT,Fezf2_KO,Mcell,Col15a1,2.262743,1.0317829823493958
Col18a1_Mcell,0.9589,0.041100000000000025,3.1821524207885292,6.0984552e-05,1.5352794e-05,0.0,0.25,2.1010203,2.1532924,1.3286257,-2.7424097,6.2450485,0.4544507575757576,0.09498553519768563,0.2171401515151515,0.08678881388621024,0.37241727669186003,0.07963714558744511,1.0,WT vs Fezf2_KO,WT,Fezf2_KO,Mcell,Col18a1,2.1010203,1.4052104353904729
Cpb2_Mcell,0.9526,0.0474,3.00079470032576,9.117124e-05,1.9493742e-05,0.0,0.25,2.2813172,2.4131165,1.8603531,-4.5988,7.666937,1.1006628787878785,0.22275795564127293,0.3523674242424243,0.05400192864030858,0.8665600382552261,0.20740466362777565,1.0,WT vs Fezf2_KO,WT,Fezf2_KO,Mcell,Cpb2,2.2813172,2.7356772899627693
Creb3l3_Mcell,0.9346,0.06540000000000001,2.6606442858867894,3.0616557e-05,1.1230627e-05,0.0,0.25,1.2977767,1.4141986,2.4623346,-6.5166483,9.222204,0.1553030303030303,0.00819672131147541,0.07604166666666667,0.00819672131147541,0.14893711816263558,0.0033147530376396845,0.5,WT vs Fezf2_KO,WT,Fezf2_KO,Mcell,Creb3l3,1.2977767,1.964129092693334
Cryaa_Mcell,0.9375,0.0625,2.711375667232881,9.925345e-06,2.7881815e-05,0.0,0.25,-1.8458848,-1.9524488,2.1059978,-7.852017,6.4469643,0.029924242424242423,0.6726133076181293,0.02471590909090909,0.18322082931533268,0.028727712684488982,0.4413748938923454,0.5,WT vs Fezf2_KO,WT,Fezf2_KO,Mcell,Cryaa,1.8458848,1.0422351419925695
Crybg2_Mcell,0.9507000000000001,0.049299999999999955,2.9743229579106183,3.5303587e-05,9.538213e-06,0.0,0.25,1.8572106,1.8917003,1.0975327,-2.1471024,4.8336043,0.2560606060606061,0.11780777884924462,0.2047348484848485,0.09161041465766634,0.2759933251370523,0.09633233285563347,1.0,WT vs Fezf2_KO,WT,Fezf2_KO,Mcell,Crybg2,1.8572106,0.7963596796989442
Cyp2c68_Mcell,0.9682,0.031799999999999995,3.4224145575421754,2.5675341e-05,4.9959435e-06,0.0,0.25,3.140234,3.390552,3.1668978,-8.187843,10.810598,0.26515151515151514,0.0196078431372549,0.11051136363636364,0.00980392156862745,0.17489448576109812,0.014921119501753977,1.0,WT vs Fezf2_KO,WT,Fezf2_KO,Mcell,Cyp2c68,3.140234,1.0267975556850435
Cyp4v3_Mcell,0.9451,0.054900000000000004,2.8459111589888524,5.2207186e-05,1.8484156e-05,0.0,0.25,1.5053161,1.5595334,0.9798684,-2.479085,4.1791396,0.5975378787878787,0.22082931533269043,0.36477272727272736,0.1734169077467052,0.4931107072624187,0.2532889118741988,1.0,WT vs Fezf2_KO,WT,Fezf2_KO,Mcell,Cyp4v3,1.5053161,1.0599661135673526
Degs2_Mcell,0.9436,0.056400000000000006,2.8182929287697256,0.00011907877,3.938144e-05,0.0,0.25,1.7444255,1.8452957,1.4097126,-3.4109368,5.3076873,1.1615530303030297,0.27499196399871423,0.45113636363636367,0.11620057859209258,0.9982142758781047,0.20308471896822183,1.0,WT vs Fezf2_KO,WT,Fezf2_KO,Mcell,Degs2,1.7444255,2.743370842933656
Dipk2a_Mcell,0.9555,0.044499999999999984,3.073873296859232,5.4981494e-05,1.3170471e-05,0.0,0.25,2.0988207,2.1551542,1.5063301,-3.6005602,6.9246917,0.44554924242424243,0.08019929283188686,0.24384469696969696,0.07200257152041145,0.4065738797678418,0.055448737979697627,1.0,WT vs Fezf2_KO,WT,Fezf2_KO,Mcell,Dipk2a,2.0988207,1.9106062984466545
Dkkl1_Mcell,0.964,0.03600000000000003,3.3293578769617462,5.2812693e-06,2.3591729e-05,0.0,0.25,-2.2349765,-2.271753,1.3291311,-6.8062477,2.6497254,0.00909090909090909,0.31902925104468016,0.004545454545454545,0.17839922854387655,0.002653505280475508,0.22802730193644527,1.0,WT vs Fezf2_KO,WT,Fezf2_KO,Mcell,Dkkl1,2.2349765,0.6814033424854289
Dmbt1_Mcell,0.9570000000000001,0.04299999999999998,3.110535313650592,9.400185e-05,3.0062569e-05,0.0,0.25,2.4733427,2.716457,2.8178988,-7.7711253,9.633216,0.7394886363636364,0.1372549019607843,0.15861742424242425,0.0196078431372549,0.6137389263868027,0.08127767654194448,1.0,WT vs Fezf2_KO,WT,Fezf2_KO,Mcell,Dmbt1,2.4733427,3.6987665367126468
Dnajc24_Mcell,0.9763999999999999,0.02360000000000001,3.741980331992501,2.4447556e-05,8.4310486e-05,0.0,0.25,-1.7566837,-1.7460611,0.7664603,-3.9397907,0.8674741,0.32518939393939406,1.010928961748634,0.25558712121212124,0.4958212793314047,0.2580282698980187,0.7444519079125388,1.0,WT vs Fezf2_KO,WT,Fezf2_KO,Mcell,Dnajc24,1.7566837,1.581727592945099
Dnm1_Mcell,0.9508,0.04920000000000002,2.9614181594724864,1.6509084e-05,3.906598e-06,0.0,0.25,2.198431,2.3928933,2.3377113,-6.748479,7.8845778,0.17481060606060608,0.018000642880102863,0.13778409090909094,0.018000642880102863,0.15006751456050077,0.00893156783872141,1.0,WT vs Fezf2_KO,WT,Fezf2_KO,Mcell,Dnm1,2.198431,0.5732914400100713
Dpp4_Mcell,0.9581,0.04189999999999999,3.1298964024765112,1.8782317e-05,6.0009756e-05,0.0,0.25,-1.6551411,-1.6366329,0.9015171,-4.4977627,1.4152002,0.15738636363636363,0.540180006428801,0.11704545454545456,0.35519125683060104,0.14849922941971277,0.42186228898079015,1.0,WT vs Fezf2_KO,WT,Fezf2_KO,Mcell,Dpp4,1.6551411,1.217755304574967
Elapor2_Mcell,0.9493,0.05070000000000002,2.9308258850588373,2.3842425e-05,5.706206e-06,0.0,0.25,2.0637467,2.2031868,1.9946823,-6.258451,7.2355313,0.19053030303030302,0.00980392156862745,0.13787878787878788,0.00980392156862745,0.21144524236381523,0.0073869210131309905,1.0,WT vs Fezf2_KO,WT,Fezf2_KO,Mcell,Elapor2,2.0637467,0.7203962016105656
Elovl7_Mcell,0.9708,0.029200000000000004,3.5039748682846867,0.00014539191,4.5386103e-05,0.0,0.25,1.6547353,1.686163,0.7655251,-1.0925198,3.9324193,1.7218749999999994,0.474766955962713,0.6385416666666663,0.3307618129218901,1.5910652695468943,0.376584537650671,1.0,WT vs Fezf2_KO,WT,Fezf2_KO,Mcell,Elovl7,1.6547353,3.085295472145081
Enox1_Mcell,0.9824999999999999,0.017500000000000016,4.202413590887664,2.2315118e-05,4.388514e-06,0.0,0.25,2.281476,2.2760031,1.0126156,-0.64747715,5.602188,0.1935606060606061,0.0703953712632594,0.11174242424242425,0.0703953712632594,0.17205848128648776,0.052943295771068724,1.0,WT vs Fezf2_KO,WT,Fezf2_KO,Mcell,Enox1,2.281476,0.5640910983085633
Epop_Mcell,0.9444,0.05559999999999998,2.8450077980626634,8.1170096e-05,2.0665164e-05,0.0,0.25,1.9070618,2.0001736,1.6130576,-4.0901794,6.007517,1.035416666666666,0.1440051430408229,0.3835227272727273,0.11121825779492125,0.9178369806530029,0.14008864916445785,0.5,WT vs Fezf2_KO,WT,Fezf2_KO,Mcell,Epop,1.9070618,2.238151807785035
Eps8_Mcell,0.9512,0.04880000000000001,3.0765252982117657,0.00013832664,4.628715e-05,0.0,0.25,1.5913876,1.6376138,0.87503135,-1.9818497,4.3769083,1.470075757575757,0.33879781420765026,0.5916666666666665,0.21761491481838632,1.4544173325013467,0.3086308053674579,0.5,WT vs Fezf2_KO,WT,Fezf2_KO,Mcell,Eps8,1.5913876,2.72842679977417
Esrrg_Mcell,0.9479,0.05209999999999998,2.909396866120571,3.1064596e-05,8.555111e-06,0.0,0.25,1.8516133,1.8936479,1.2523433,-2.0581617,5.472509,0.27045454545454545,0.036001285760205726,0.18787878787878787,0.027804564448730314,0.25423568087054627,0.06122759848508235,1.0,WT vs Fezf2_KO,WT,Fezf2_KO,Mcell,Esrrg,1.8516133,0.7263343358039855
Evi2a_Mcell,0.948,0.05199999999999999,2.904558049355021,7.8481835e-06,2.9810382e-05,0.0,0.25,-2.056915,-2.1298423,1.469019,-6.951988,3.4688096,0.07803030303030303,0.5284474445515912,0.05852272727272727,0.32722597235615547,0.07048508976209872,0.33854827838770607,1.0,WT vs Fezf2_KO,WT,Fezf2_KO,Mcell,Evi2a,2.056915,0.7596016156673432
Exoc3l4_Mcell,0.9414,0.058599999999999985,2.7805707436305642,0.00021917307,8.878477e-05,0.0,0.25,1.3259945,1.3682246,0.7445382,-1.3512306,3.2133818,2.282291666666666,1.1144326583092257,0.6534090909090904,0.5188042430086789,2.047662024471797,0.8040217925238416,0.5,WT vs Fezf2_KO,WT,Fezf2_KO,Mcell,Exoc3l4,1.3259945,3.7794174432754515
Fabp1_Mcell,0.9585,0.04149999999999998,3.1407230870762897,0.0017025861,0.0003667079,0.0,0.25,2.577944,2.7619512,2.7619858,-8.143351,9.63476,24.301799242424245,5.12327225972356,0.6559659090909085,0.2962070073931211,18.695903154200785,3.688409761378259,1.0,WT vs Fezf2_KO,WT,Fezf2_KO,Mcell,Fabp1,2.577944,74.11528656005859
Fabp2_Mcell,0.9551000000000001,0.044899999999999995,3.05946359529535,0.00022047147,6.4941945e-05,0.0,0.25,2.0741122,2.2396603,2.9645505,-8.668543,10.6985,3.433806818181818,0.7547412407585986,0.20274621212121213,0.12761170041787206,2.370304965497165,1.2353667513541031,1.0,WT vs Fezf2_KO,WT,Fezf2_KO,Mcell,Fabp2,2.0741122,18.165099906921387
Fabp9_Mcell,0.9602999999999999,0.03970000000000001,3.197042354783072,0.0004543629,7.5633245e-05,0.0,0.25,2.4332051,2.5208077,1.5410798,-3.030827,6.7466946,4.4631628787878785,0.047412407585985215,0.19895833333333332,0.018000642880102863,4.306786706243805,0.07426600851332227,1.0,WT vs Fezf2_KO,WT,Fezf2_KO,Mcell,Fabp9,2.4332051,14.172500705718996
Fam111a_Mcell,0.9461999999999999,0.053800000000000014,2.8702270130091887,8.938624e-06,3.2924043e-05,0.0,0.25,-2.0202475,-2.04686,1.5200121,-6.9623027,3.1150198,0.004545454545454545,0.2193828351012536,0.004545454545454545,0.09819993571198972,0.004673028215744367,0.12264877981113825,1.0,WT vs Fezf2_KO,WT,Fezf2_KO,Mcell,Fam111a,2.0202475,0.8602380192279815
Far2_Mcell,0.9543,0.04569999999999996,3.039073094003901,3.2860138e-05,8.249701e-06,0.0,0.25,2.1201994,2.268316,2.2410572,-6.5998454,7.8785133,0.38304924242424243,0.057216329154612666,0.20284090909090907,0.027804564448730314,0.3277857789962503,0.06745982758128946,1.0,WT vs Fezf2_KO,WT,Fezf2_KO,Mcell,Far2,2.1201994,0.9263008618354798
Fcgbp_Mcell,0.9462999999999999,0.053700000000000025,2.8817930768314444,0.001546797,0.0004869165,0.0,0.25,1.8479013,1.8921051,1.2727137,-2.863624,5.529726,13.253977272727269,5.299260687881709,0.9056818181818165,0.6890067502410804,14.577253685603381,3.86601090580765,1.0,WT vs Fezf2_KO,WT,Fezf2_KO,Mcell,Fcgbp,1.8479013,34.01960987091066
Fezf2_Mcell,0.9699,0.030100000000000016,3.4787079654531965,0.00022494372,0.0007638826,0.0,0.25,-1.7735617,-1.7814748,0.8449384,-4.3740606,1.049448,2.102746212121211,11.949533911925425,0.6651515151515146,0.9279974284795892,1.997289580924189,7.98948584157172,1.0,WT vs Fezf2_KO,WT,Fezf2_KO,Mcell,Fezf2,1.7735617,13.874892330169683
Ffar4_Mcell,0.9490000000000001,0.05099999999999999,2.931006249464959,1.1481184e-05,3.8177994e-05,0.0,0.25,-1.8804255,-1.8681176,1.4052007,-6.7987437,2.828446,0.1125,0.5808421729347477,0.06893939393939394,0.2880102860816457,0.11005977090254516,0.36252629204067816,1.0,WT vs Fezf2_KO,WT,Fezf2_KO,Mcell,Ffar4,1.8804255,0.8412955105304717
Fn1_Mcell,0.9504999999999999,0.049500000000000044,2.977973836924921,7.607566e-05,1.9014058e-05,0.0,0.25,2.148086,2.214854,1.6500325,-3.71902,6.882999,0.25426136363636365,0.027804564448730314,0.10984848484848486,0.027804564448730314,0.23063814350483242,0.021925032480289236,1.0,WT vs Fezf2_KO,WT,Fezf2_KO,Mcell,Fn1,2.148086,2.367780203819275
G0s2_Mcell,0.9456,0.054400000000000004,2.858156992917725,0.00018854356,4.5763132e-05,0.0,0.25,1.9786575,2.0673566,1.4158951,-3.336361,6.369696,1.1959280303030304,0.06557377049180328,0.16581439393939393,0.02459016393442623,0.8373494268305044,0.02688138512803621,1.0,WT vs Fezf2_KO,WT,Fezf2_KO,Mcell,G0s2,1.9786575,4.987176532745362
Gm10775_Mcell,0.9344,0.06559999999999999,2.658001084414236,3.0010298e-05,9.767815e-06,0.0,0.25,1.8297696,1.8534644,1.5098597,-3.329091,6.695738,0.05066287878787879,0.1602378656380585,0.03702651515151516,0.0818064930890389,0.06001291924976677,0.11378984727292557,0.5,WT vs Fezf2_KO,WT,Fezf2_KO,Mcell,Gm10775,1.8297696,0.873205233812332
Gm2a_Mcell,0.9365,0.0635,2.6913872647869495,0.00020767818,0.0005766857,0.0,0.25,-1.579706,-1.5580564,2.44556,-10.242905,6.8660593,2.762594696969697,13.404210864673736,0.1964015151515151,0.6398264223722279,2.5147098233559935,9.071855723692149,0.5,WT vs Fezf2_KO,WT,Fezf2_KO,Mcell,Gm2a,1.579706,27.33588047027588
Gm5930_Mcell,0.9655,0.034499999999999975,3.374600267669382,0.0001529894,2.5750747e-05,0.0,0.25,2.8260746,2.8585224,2.2637844,-6.165042,8.863283,2.1513257575757576,0.186595949855352,0.22424242424242424,0.05560912889746063,1.7037484766706836,0.1760343763757216,1.0,WT vs Fezf2_KO,WT,Fezf2_KO,Mcell,Gm5930,2.8260746,4.433640122413636
Gp2_Mcell,0.9280999999999999,0.07190000000000002,2.5580255935185097,0.0016516874,0.00077524694,0.0,0.25,1.0615425,1.1373098,2.2256691,-6.4773045,7.227214,23.708428030303025,9.960462873674057,0.6404356060606056,0.40742526518804234,20.33514106889624,6.987620348298659,0.0,WT vs Fezf2_KO,WT,Fezf2_KO,Mcell,Gp2,1.0615425,60.40320800781252
Gpa33_Mcell,0.944,0.055999999999999994,2.8335515730478735,0.00026096898,8.449245e-05,0.0,0.25,1.7730575,1.8598077,1.2947004,-2.8008132,4.998282,2.6628787878787876,0.5220186435229829,0.7301136363636355,0.2782063645130183,2.4388653739576545,0.5362966298697254,0.5,WT vs Fezf2_KO,WT,Fezf2_KO,Mcell,Gpa33,1.7730575,6.239588747024538
Gpr55_Mcell,0.9513,0.04870000000000002,2.9780920090260334,5.337604e-05,1.6519583e-05,0.0,0.25,2.1073046,2.240732,1.6390507,-3.9458613,6.793217,0.5298295454545454,0.047412407585985215,0.32765151515151514,0.037608486017357765,0.5505306850961943,0.029568968823083873,1.0,WT vs Fezf2_KO,WT,Fezf2_KO,Mcell,Gpr55,2.1073046,1.3346343493461612
Gprin3_Mcell,0.9434,0.05660000000000004,2.8203020766351363,9.421133e-05,2.8663542e-05,0.0,0.25,1.8084087,1.8665705,1.3251488,-3.2742205,5.299818,1.0441287878787873,0.14223722275795564,0.43617424242424246,0.08341369334619093,1.0568124383727409,0.08858785558259417,1.0,WT vs Fezf2_KO,WT,Fezf2_KO,Mcell,Gprin3,1.8084087,2.3049136066436766
Guca2b_Mcell,0.9587,0.0413,3.1614518011178534,0.00032844202,6.219288e-05,0.0,0.25,2.538508,2.6977038,2.6035044,-6.7391124,10.117813,5.33683712121212,0.07360977177756348,0.23143939393939392,0.037608486017357765,4.1625271923142835,0.07169635213097174,1.0,WT vs Fezf2_KO,WT,Fezf2_KO,Mcell,Guca2b,2.538508,14.612258434295656
Hamp_Mcell,0.9414,0.058599999999999985,2.787994271626925,0.0022867057,0.000732554,0.0,0.25,1.8197795,1.825722,1.6535265,-4.0618587,6.4684296,52.85265151515151,9.080842172934744,0.8094696969696957,0.5761812921890068,42.20493446757605,5.8018306924472975,0.5,WT vs Fezf2_KO,WT,Fezf2_KO,Mcell,Hamp,1.8197795,50.6308504486084
Hebp2_Mcell,0.9513,0.048699999999999966,2.9741750320708187,1.8593995e-05,6.8003224e-05,0.0,0.25,-1.8968639,-1.9412396,1.2261457,-5.6366944,2.5359273,0.11837121212121211,0.7970106075216974,0.06505681818181819,0.40919318547090966,0.08501715575078421,0.5825402120079176,1.0,WT vs Fezf2_KO,WT,Fezf2_KO,Mcell,Hebp2,1.8968639,1.6488541960716248
Heph_Mcell,0.9340999999999999,0.06590000000000001,2.6528502662039166,0.00010728821,3.3473647e-05,0.0,0.25,1.6875196,1.8019638,1.7575862,-4.500003,6.3128242,0.9750946969696968,0.18643522982963676,0.38939393939393946,0.10141433622629381,0.8433820431142884,0.1370856912220245,0.5,WT vs Fezf2_KO,WT,Fezf2_KO,Mcell,Heph,1.6875196,3.4116798782348656
Hgf_Mcell,0.9487000000000001,0.05129999999999996,3.0260701449179956,0.00012224609,2.9060782e-05,0.0,0.25,2.0949154,2.108571,1.5444407,-3.9067245,7.020409,1.1592803030303025,0.35647701703632273,0.4180871212121213,0.15863066538090642,1.1939275541065388,0.17815343673126982,0.5,WT vs Fezf2_KO,WT,Fezf2_KO,Mcell,Hgf,2.0949154,3.2618058109283443
Hnf4g_Mcell,0.9546,0.045399999999999996,3.0464000803142888,0.00013406729,3.441977e-05,0.0,0.25,2.0846443,2.1975644,1.3768345,-3.3200264,5.655914,1.436363636363636,0.20941819350691093,0.5877840909090908,0.1210221793635487,1.4953230908899522,0.17546287741364577,1.0,WT vs Fezf2_KO,WT,Fezf2_KO,Mcell,Hnf4g,2.0846443,3.19459285736084
Hoxc11_Mcell,0.9578,0.042200000000000015,3.201789448385963,2.8152868e-05,9.69591e-06,0.0,0.25,1.469414,1.4398994,0.8253343,-1.8310189,4.522389,0.16448863636363636,0.018000642880102863,0.12481060606060607,0.018000642880102863,0.15328726277556376,0.01342861888708222,1.0,WT vs Fezf2_KO,WT,Fezf2_KO,Mcell,Hoxc11,1.469414,0.7554375040531158
Hs3st1_Mcell,0.9453,0.054700000000000026,2.913005767807703,6.240984e-05,1.7373464e-05,0.0,0.25,1.9449005,1.9875133,1.3843173,-3.0545726,6.1771526,0.7373106060606058,0.18000642880102857,0.27367424242424243,0.13098682095789135,0.5634071577083661,0.10274419933262394,0.5,WT vs Fezf2_KO,WT,Fezf2_KO,Mcell,Hs3st1,1.9449005,1.4136474156379708
Hsd17b6_Mcell,0.9661,0.03390000000000004,3.3572107776064826,0.00011605797,1.86158e-05,0.0,0.25,3.0573652,3.2567258,2.18117,-5.080261,8.5569725,1.2118371212121208,0.11957569913211186,0.4356060606060608,0.062198649951783994,0.9754003233281701,0.05827093947820092,1.0,WT vs Fezf2_KO,WT,Fezf2_KO,Mcell,Hsd17b6,3.0573652,3.535665349960328
I830077J02Rik_Mcell,0.9621999999999999,0.0378,3.2716515506108097,1.5725043e-05,7.338297e-05,0.0,0.25,-2.5108016,-2.693763,1.9051065,-7.5240307,4.783294,0.050757575757575765,1.016393442622951,0.04034090909090909,0.4189971070395371,0.03864481963064714,0.6837720873717354,1.0,WT vs Fezf2_KO,WT,Fezf2_KO,Mcell,I830077J02Rik,2.5108016,1.728371231555939
Id1_Mcell,0.9334,0.06659999999999999,2.646999876470489,9.5144744e-05,3.814725e-05,0.0,0.25,1.3947636,1.3872986,0.9213116,-2.0695572,4.0734744,0.284280303030303,0.07537769206043074,0.11571969696969697,0.04259080681452909,0.34866406618553764,0.037478938582608465,0.5,WT vs Fezf2_KO,WT,Fezf2_KO,Mcell,Id1,1.3947636,1.7703791189193732
Idh1_Mcell,0.9286,0.07140000000000002,2.566145057617401,0.00012789357,0.00030584278,0.0,0.25,-1.3390442,-1.3417637,0.84079474,-4.210636,1.596787,1.3246212121212118,4.69736419157827,0.4303977272727274,0.7774027643844428,1.1897342383567024,3.34160588580868,0.0,WT vs Fezf2_KO,WT,Fezf2_KO,Mcell,Idh1,1.3390442,5.081410531997683
Ifi27l2b_Mcell,0.9359,0.06410000000000005,2.681598546288609,3.2601634e-05,1.13921e-05,0.0,0.25,1.5079634,1.5447104,2.4200656,-5.8432574,8.917856,0.3821969696969697,0.09016393442622951,0.13323863636363636,0.00819672131147541,0.4019758435261698,0.050773698854729994,1.0,WT vs Fezf2_KO,WT,Fezf2_KO,Mcell,Ifi27l2b,1.5079634,2.001439828872684
Il13ra2_Mcell,0.9367,0.06330000000000002,2.6958321367731735,3.96792e-05,1.348232e-05,0.0,0.25,1.7151368,1.82691,1.756644,-4.4470778,6.4791865,0.46931818181818186,0.047412407585985215,0.22035984848484846,0.027804564448730314,0.4417731059071101,0.047000222164036216,0.5,WT vs Fezf2_KO,WT,Fezf2_KO,Mcell,Il13ra2,1.7151368,1.241203775405885
Il18_Mcell,0.9452,0.054800000000000015,2.8833649719670102,1.306432e-05,5.2066578e-05,0.0,0.25,-1.9870043,-2.0380654,1.398452,-6.6542935,3.2825527,0.005208333333333333,0.7185792349726776,0.005208333333333333,0.30440372870459653,0.0032684865599832656,0.4754238426526499,0.5,WT vs Fezf2_KO,WT,Fezf2_KO,Mcell,Il18,1.9870043,1.2845246601104732
Iqch_Mcell,0.9675,0.03250000000000003,3.6810282538591643,6.970029e-06,3.346948e-05,0.0,0.25,-2.1998684,-2.2300713,1.0418606,-5.6119385,1.2244473,0.014299242424242423,0.6460945033751205,0.014299242424242423,0.22741883638701377,0.010164875484668007,0.42646499535603066,1.0,WT vs Fezf2_KO,WT,Fezf2_KO,Mcell,Iqch,2.1998684,0.784028537273407
Iqgap2_Mcell,0.9567,0.043300000000000005,3.09940147680525,3.429021e-05,6.7859987e-06,0.0,0.25,2.2380912,2.2779894,1.3906298,-2.7079291,6.5301275,0.3173295454545455,0.062198649951783994,0.21392045454545452,0.05400192864030858,0.3143005075130599,0.03273792445030828,1.0,WT vs Fezf2_KO,WT,Fezf2_KO,Mcell,Iqgap2,2.2380912,0.8894862592220307
Itgav_Mcell,0.9437,0.05630000000000002,2.8229019893417533,0.00016979194,4.522926e-05,0.0,0.25,1.934201,1.969527,1.2557263,-2.483303,5.9118724,1.7656249999999996,0.5792349726775956,0.5974431818181816,0.3632272581163612,1.8430771884426806,0.5096215100674106,1.0,WT vs Fezf2_KO,WT,Fezf2_KO,Mcell,Itgav,1.934201,4.014148483276367
Itgb8_Mcell,0.9489000000000001,0.05109999999999998,2.9215359203168445,0.00019111758,5.020658e-05,0.0,0.25,1.9435663,1.9816253,1.2846541,-2.7996292,5.8907533,1.643087121212121,0.5695917711346834,0.5701704545454545,0.3175827708132433,1.7334737965084743,0.437465013411641,1.0,WT vs Fezf2_KO,WT,Fezf2_KO,Mcell,Itgb8,1.9435663,4.960887575149539
Klf2_Mcell,0.9578,0.042200000000000015,3.122229749315146,6.0900365e-05,0.00018629292,0.0,0.25,-1.6571069,-1.7316873,0.89133036,-4.1281404,2.0680957,0.71780303030303,2.934104789456766,0.26723484848484846,0.5433944069431051,0.5542106592760797,2.268490530852886,1.0,WT vs Fezf2_KO,WT,Fezf2_KO,Mcell,Klf2,1.6571069,3.103103280067444
Klk1b11_Mcell,0.9424,0.057599999999999985,2.7962601945909373,3.601684e-05,9.03607e-05,0.0,0.25,-1.8446466,-1.9637089,2.266173,-7.517749,6.7536225,0.8107954545454545,1.310189649630344,0.025378787878787876,0.1211828993892639,0.642547187074931,0.8769589256391467,1.0,WT vs Fezf2_KO,WT,Fezf2_KO,Mcell,Klk1b11,1.8446466,4.3313240242004385
Lamb3_Mcell,0.9542999999999999,0.04570000000000002,3.055612671665335,8.752907e-05,2.2735954e-05,0.0,0.25,1.9318238,1.9734807,1.2566017,-2.5344315,6.217007,0.5627840909090905,0.05560912889746063,0.25937499999999997,0.05560912889746063,0.4769024733668639,0.0482509695476775,1.0,WT vs Fezf2_KO,WT,Fezf2_KO,Mcell,Lamb3,1.9318238,2.568791565895081
Lamp1_Mcell,0.9351,0.06490000000000001,2.6680053989812995,0.0007319006,0.0016049528,0.0,0.25,-1.1537836,-1.1365902,0.63384044,-3.172862,0.97165585,9.280587121212122,25.234490517518488,0.9414772727272709,0.9918032786885254,8.339983900807134,17.906907398056756,0.5,WT vs Fezf2_KO,WT,Fezf2_KO,Mcell,Lamp1,1.1537836,22.381088676452638
Lgals4_Mcell,0.9545,0.045499999999999985,3.0788245102485616,0.0005709351,0.00018788454,0.0,0.25,1.901232,2.065618,2.472395,-7.6107597,8.329992,5.4447916666666645,1.160559305689489,0.6149621212121208,0.2782063645130183,4.341658713205442,1.3599619674917887,1.0,WT vs Fezf2_KO,WT,Fezf2_KO,Mcell,Lgals4,1.901232,23.469141082763684
Lpl_Mcell,0.9527,0.04730000000000001,3.00280962673125,0.00023095531,6.274727e-05,0.0,0.25,2.0958388,2.1889586,1.688643,-4.2138166,7.1006203,1.490056818181818,0.3696560591449694,0.29128787878787876,0.1374156219864995,1.1120203332977385,0.22297554831729569,1.0,WT vs Fezf2_KO,WT,Fezf2_KO,Mcell,Lpl,2.0958388,6.607375392913823
