external_gene_name,proba_de,proba_not_de,bayes_factor,scale1,scale2,pseudocounts,delta,lfc_mean,lfc_median,lfc_std,lfc_min,lfc_max,raw_mean1,raw_mean2,non_zeros_proportion1,non_zeros_proportion2,raw_normalized_mean1,raw_normalized_mean2,is_de_fdr_0.05,comparison,group1,group2
Ralgapa2,0.9668,0.03320000000000001,3.371441482045512,2.6722339e-05,0.00014859295,0.0,0.25,-2.2572622,-2.3700104,1.2739899,-6.6640005,2.732934,0.18961410195331121,1.7759165310616554,0.14864221057646507,0.5824638652244913,0.2065766071204671,1.4355036072626446,True,0 vs Rest,0,Rest
Plekha2,0.9668,0.03320000000000001,3.371441482045512,2.7646947e-05,9.905911e-05,0.0,0.25,-1.7178652,-1.7430468,0.85759693,-4.6243486,1.6477966,0.25726536445926623,1.2569158610127737,0.19818961410195343,0.5807408825500406,0.2814683957455683,1.0192032574264704,True,0 vs Rest,0,Rest
Rab34,0.9668,0.03320000000000001,3.371441482045512,6.6021814e-05,2.001317e-05,0.0,0.25,2.0168295,2.0439758,1.1323072,-2.5151224,5.7387333,0.5069080514530652,0.1785201493251645,0.35921867555978426,0.13554130372356143,0.6575582849392241,0.1466801409186467,True,0 vs Rest,0,Rest
Eogt,0.9668,0.03320000000000001,3.371441482045512,3.3827753e-05,1.3173255e-05,0.0,0.25,1.7348045,1.8123994,1.1232145,-2.260172,6.219412,0.24678418294425933,0.09265817938164218,0.1934254406860411,0.0776778022398781,0.3080977776993948,0.08960693879396481,True,0 vs Rest,0,Rest
Cyba,0.9666,0.033399999999999985,3.3652285703727176,0.00019033451,0.0012192245,0.0,0.25,-2.3455615,-2.6971488,1.6462705,-5.966316,4.4522696,1.6083849452119747,21.32085766248596,0.5821819914244689,0.8852780702592021,1.744395135658666,14.440884415259532,True,0 vs Rest,0,Rest
Csn2,0.9664,0.03359999999999996,3.359051472940072,3.8468115e-05,0.0006728859,0.0,0.25,-3.399652,-3.7536554,2.1535199,-8.819059,4.4194565,0.2329680800381135,11.301856992437633,0.10957598856598387,0.6555470469991086,0.22011472401012105,8.154321925106341,True,0 vs Rest,0,Rest
Cd52,0.9664,0.03359999999999996,3.359051472940072,7.7910525e-05,0.0011502367,0.0,0.25,-3.3183484,-3.71942,2.1375604,-8.698513,4.6483297,0.43449261553120144,19.799176797165597,0.16484040019056703,0.7702689767396178,0.36814581674034536,14.459366311116183,True,0 vs Rest,0,Rest
Slc29a1,0.9662,0.03380000000000005,3.3529097641232113,0.00015267,4.058967e-05,0.0,0.25,2.2580972,2.41076,1.1831778,-2.6828947,6.4283857,1.2777513101476625,0.3500526466928399,0.584564078132425,0.19359624772661457,1.520932343399292,0.2822543340024967,True,0 vs Rest,0,Rest
Madd,0.9662,0.03380000000000005,3.3529097641232113,1.5605798e-05,6.816327e-05,0.0,0.25,-1.9352187,-2.0030718,1.0311114,-4.8182783,1.851366,0.12767984754645076,0.7293481382214847,0.11195807527394004,0.4252895568106241,0.15764045850744302,0.6492389442631114,True,0 vs Rest,0,Rest
Dram1,0.9662,0.03380000000000005,3.3529097641232113,0.00014959088,4.7685706e-05,0.0,0.25,1.7685508,1.813868,0.9297189,-1.7801218,5.304391,1.1872320152453304,0.3350244089212316,0.5836112434492425,0.1997224083468873,1.4345762556987562,0.29203670706555274,True,0 vs Rest,0,Rest
