,external_gene_name,proba_de,proba_not_de,bayes_factor,scale1,scale2,pseudocounts,delta,lfc_mean,lfc_median,lfc_std,lfc_min,lfc_max,raw_mean1,raw_mean2,non_zeros_proportion1,non_zeros_proportion2,raw_normalized_mean1,raw_normalized_mean2,is_de_fdr_0.05,comparison,group1,group2,gene
700,Mall,0.963,0.03700000000000003,3.2591352392678825,0.00013819619,2.2712096e-05,0.0,0.25,2.9344099,2.969884,1.9199284,-4.176573,9.627587,1.732692307692304,0.18477998552007224,0.5288461538461522,0.0836618132089132,1.3937758101476827,0.12908189523718494,True,Goblet vs Rest,Goblet,Rest,Mall
701,Ppl,0.9628,0.03720000000000001,3.2535366861990203,0.0005310583,7.517008e-05,0.0,0.25,2.9439085,2.9480886,2.095918,-4.8998146,9.588679,6.746153846153878,0.9473091464885831,0.7769230769230744,0.2839675006033402,5.243373061896087,0.7034868128100102,True,Goblet vs Rest,Goblet,Rest,Ppl
702,Trex2,0.9626,0.03739999999999999,3.2479669954574106,0.00010457521,1.9040948e-05,0.0,0.25,3.0273032,3.0160027,3.1404388,-5.7095127,11.854471,1.6019230769230748,0.18510176172472137,0.326923076923076,0.05309307376719422,1.1749599514211884,0.11464703753416232,True,Goblet vs Rest,Goblet,Rest,Trex2
703,Lcn2,0.9626,0.03739999999999999,3.2479669954574106,0.00037542733,6.4525135e-05,0.0,0.25,3.399586,3.147355,2.4140058,-3.2989178,12.584533,7.8096153846153955,0.717480492317591,0.3634615384615374,0.09146488617166798,5.920166045335772,0.5502746292433993,True,Goblet vs Rest,Goblet,Rest,Lcn2
704,Dnajb3,0.9626,0.03739999999999999,3.2479669954574106,1.5466034e-05,4.369777e-06,0.0,0.25,1.922746,1.9503021,1.0660697,-2.5563564,6.573862,0.20576923076923054,0.04480733649746576,0.15384615384615352,0.03821092430214772,0.1421213031306398,0.03653811045829367,True,Goblet vs Rest,Goblet,Rest,Dnajb3
705,Cyp2a5,0.9624,0.03759999999999997,3.2424258586979,0.00084610766,0.00025386864,0.0,0.25,3.4228358,3.7555828,3.086302,-7.048087,10.433611,15.021153846153874,4.598664628750741,0.5923076923076904,0.2364250663663497,9.74964434247243,2.828546686052303,True,Goblet vs Rest,Goblet,Rest,Cyp2a5
706,Stom,0.9624,0.03759999999999997,3.2424258586979,4.7499077e-05,7.975767e-06,0.0,0.25,3.2558663,3.3242497,2.227452,-4.907195,11.689322,0.49807692307692236,0.07424985922291016,0.27499999999999925,0.05076019628348423,0.4413793727107025,0.056427092488449675,True,Goblet vs Rest,Goblet,Rest,Stom
707,Slc1a3,0.9624,0.03759999999999997,3.2424258586979,4.9045433e-05,0.00018697999,0.0,0.25,-1.886109,-1.9445367,1.1336818,-5.405897,2.9162884,0.4942307692307685,2.1346633416457537,0.25384615384615317,0.6098463518622298,0.3305854346011751,1.8181981781594556,True,Goblet vs Rest,Goblet,Rest,Slc1a3
708,Prkab1,0.9624,0.03759999999999997,3.2424258586979,8.142482e-05,2.355485e-05,0.0,0.25,1.9499689,2.0531096,1.0271508,-2.9293404,5.057395,0.9519230769230744,0.27246400128711096,0.5153846153846138,0.1869519749014611,0.7497903898623601,0.21985785024699409,True,Goblet vs Rest,Goblet,Rest,Prkab1
709,Slc39a4,0.9624,0.03759999999999997,3.2424258586979,5.5817796e-05,1.2694335e-05,0.0,0.25,3.0583692,3.0991807,2.200931,-3.823227,9.501737,0.4653846153846149,0.08953422894376953,0.17884615384615343,0.035878046818437724,0.353670034005024,0.05758474396697235,True,Goblet vs Rest,Goblet,Rest,Slc39a4
710,Slc44a4,0.9624,0.03759999999999997,3.2424258586979,7.8764955e-05,1.1543875e-05,0.0,0.25,3.3619359,3.4136796,2.3040733,-4.4012976,10.431865,0.83653846153846,0.07650229265545785,0.3615384615384605,0.04118735419515702,0.6763769042810921,0.05020720741672309,True,Goblet vs Rest,Goblet,Rest,Slc44a4
711,2200002D01Rik,0.9622,0.037799999999999945,3.236912972482433,0.0004911365,0.00010892052,0.0,0.25,2.6218078,2.7153912,1.6966298,-3.1622438,7.9427176,6.748076923076952,1.3271659560774924,0.8499999999999972,0.32821172874267146,5.2546515901228705,1.025422145733843,True,Goblet vs Rest,Goblet,Rest,2200002D01Rik
712,Myh14,0.962,0.038000000000000034,3.23142803817647,0.00012127041,3.1823925e-05,0.0,0.25,2.4681535,2.5899477,1.482969,-3.1525927,6.886633,1.4115384615384574,0.28839192341726805,0.6230769230769211,0.1547743544364929,1.1599812048120064,0.2306127674185141,True,Goblet vs Rest,Goblet,Rest,Myh14
713,Pglyrp4,0.962,0.038000000000000034,3.23142803817647,7.4037496e-05,1.1720559e-05,0.0,0.25,3.1099362,3.2326312,2.5836287,-6.9294147,9.597915,0.7749999999999991,0.10256616523208091,0.27499999999999925,0.0523690773067325,0.6391336212611873,0.0739643803913635,True,Goblet vs Rest,Goblet,Rest,Pglyrp4
714,Tgm1,0.962,0.038000000000000034,3.23142803817647,6.394753e-05,1.6885517e-05,0.0,0.25,2.317742,2.4143128,1.7188803,-4.7258854,7.377612,0.7249999999999986,0.1702196122596746,0.3538461538461528,0.08470758587402466,0.56561479257772,0.12651557286048212,True,Goblet vs Rest,Goblet,Rest,Tgm1
715,Upk3bl,0.9616,0.03839999999999999,3.2205408541699643,0.00010651425,2.362329e-05,0.0,0.25,2.8130348,2.8826528,1.8755848,-3.3192368,9.23613,0.9692307692307683,0.2509854396267412,0.257692307692307,0.07754806532056924,0.7439824332444235,0.14692753230480687,True,Goblet vs Rest,Goblet,Rest,Upk3bl
716,Hp,0.9616,0.03839999999999999,3.2205408541699643,0.00019581545,8.312025e-05,0.0,0.25,3.606761,4.1230507,2.9989672,-5.539136,10.375405,2.0423076923076917,1.3839594561982,0.20192307692307643,0.07296275440431127,1.5898663174589718,0.9292823537690468,True,Goblet vs Rest,Goblet,Rest,Hp
717,Cldn23,0.9612,0.038799999999999946,3.209762009904824,0.00019582901,3.5408033e-05,0.0,0.25,3.0122843,3.1425138,2.0776963,-3.9356117,8.783103,2.588461538461533,0.4465449280025841,0.6576923076923056,0.18526264982705026,1.9800145375639286,0.30221196920718674,True,Goblet vs Rest,Goblet,Rest,Cldn23
718,Csprs,0.9612,0.038799999999999946,3.209762009904824,5.9964645e-05,1.3258236e-05,0.0,0.25,2.2451706,2.2548828,1.4710821,-4.8952045,8.576631,0.8846153846153828,0.09653286139489982,0.39230769230769114,0.0687796637438654,0.6821787670417422,0.09234364835066046,True,Goblet vs Rest,Goblet,Rest,Csprs
719,Chad,0.9612,0.038799999999999946,3.209762009904824,1.6460835e-05,5.3961107e-06,0.0,0.25,2.6864643,2.882722,3.097525,-8.075063,12.1342535,0.30961538461538446,0.05043842007883509,0.11730769230769211,0.019306572278980017,0.20836705817491805,0.026923805760249907,True,Goblet vs Rest,Goblet,Rest,Chad
720,Tmod3,0.9608,0.03920000000000001,3.199089279275342,0.00020445492,6.269949e-05,0.0,0.25,1.8526996,1.9342518,0.9934937,-2.6570997,4.7818346,2.6211538461538395,0.784490386935851,0.7730769230769206,0.39377363044004415,1.9563354799845496,0.6388460353995264,True,Goblet vs Rest,Goblet,Rest,Tmod3
721,Fgd3,0.9606,0.03939999999999999,3.1937920295299222,3.170856e-05,3.1919103e-06,0.0,0.25,2.920836,2.8148398,2.2997248,-5.0513153,10.42417,0.3826923076923073,0.025018099911511604,0.19038461538461493,0.01978923658595452,0.42160713775068054,0.01801073421575035,True,Goblet vs Rest,Goblet,Rest,Fgd3
722,Trim2,0.9606,0.03939999999999999,3.1937920295299222,6.370377e-05,1.7333781e-05,0.0,0.25,2.235822,2.3388672,1.4284574,-4.0262156,7.6735487,0.7999999999999984,0.18526264982704765,0.3980769230769219,0.11640254203201833,0.6367949627082643,0.15810703369889686,True,Goblet vs Rest,Goblet,Rest,Trim2
723,Slc28a3,0.9606,0.03939999999999999,3.1937920295299222,4.192226e-05,6.3919456e-06,0.0,0.25,2.8213232,2.8772993,2.1299844,-4.2162952,8.950313,0.5192307692307682,0.05325396186951932,0.2692307692307685,0.03619982302308738,0.43182886452712693,0.041282502303411135,True,Goblet vs Rest,Goblet,Rest,Slc28a3
724,Spink12,0.9604,0.03959999999999997,3.1885205039737716,0.00018624034,8.5384134e-05,0.0,0.25,2.3799138,2.5807686,3.4907527,-10.414594,11.570079,2.6923076923076916,1.4212050518864001,0.1153846153846152,0.06170058724157247,1.9467184404005649,0.9003835403943393,True,Goblet vs Rest,Goblet,Rest,Spink12
725,Clic3,0.9602,0.03979999999999995,3.1832744429646964,0.00034909576,0.00010095921,0.0,0.25,2.9799132,3.1325197,2.9797118,-6.486388,9.817124,5.700000000000018,1.5314938460300542,0.6326923076923057,0.21301584747808533,3.6821270205672394,0.9118347587106611,True,Goblet vs Rest,Goblet,Rest,Clic3
726,S100a9,0.96,0.040000000000000036,3.1780535907646423,0.00021639993,9.522261e-05,0.0,0.25,2.2075865,2.344242,3.235046,-7.972565,9.885323,4.228846153846153,2.4487973614351164,0.10961538461538445,0.09275199099026671,2.514098223161661,1.465362171437019,True,Goblet vs Rest,Goblet,Rest,S100a9
727,AA986860,0.9598,0.040200000000000014,3.172857695461819,9.6159514e-05,1.7264309e-05,0.0,0.25,3.4563556,3.6276283,2.4999917,-3.8535452,9.307673,1.182692307692305,0.21261362722226915,0.5038461538461523,0.11439144075295782,0.9696767381111796,0.14065025296002776,True,Goblet vs Rest,Goblet,Rest,AA986860
728,Sftpd,0.9598,0.040200000000000014,3.172857695461819,0.00037022374,8.650353e-05,0.0,0.25,3.944292,4.092112,2.9290276,-3.785283,11.651863,4.521153846153845,1.1765746923014944,0.40384615384615263,0.10192261282278264,3.360050784457195,0.7417612400766193,True,Goblet vs Rest,Goblet,Rest,Sftpd
729,Septin5,0.9598,0.040200000000000014,3.172857695461819,1.0389102e-05,2.700948e-06,0.0,0.25,2.4422724,2.6058807,1.6225799,-4.0647087,6.7384377,0.16346153846153824,0.02445499155337469,0.14423076923076894,0.02115678545571561,0.11139723840734199,0.014854893972923796,True,Goblet vs Rest,Goblet,Rest,Septin5
730,Usp6nl,0.9598,0.040200000000000014,3.172857695461819,0.00012868931,2.830002e-05,0.0,0.25,2.1967175,2.1823745,1.4217082,-3.833168,7.676524,1.5076923076923046,0.29370123079398996,0.601923076923075,0.19821414206419996,1.3311208387936813,0.2713559613327278,True,Goblet vs Rest,Goblet,Rest,Usp6nl
731,Lpcat4,0.9596,0.04039999999999999,3.167686508894722,0.00018468838,3.374966e-05,0.0,0.25,2.987316,3.0419235,2.203018,-4.3231316,8.394502,2.071153846153841,0.44083340037005336,0.6076923076923058,0.21727938218969362,1.621076390161949,0.3002939146908907,True,Goblet vs Rest,Goblet,Rest,Lpcat4
732,Pttg1ip,0.9594,0.04059999999999997,3.16253978657807,0.00029762762,9.150708e-05,0.0,0.25,1.8285772,1.873343,1.0071666,-1.8352537,5.219781,3.434615384615376,1.2089132008687105,0.8153846153846127,0.47630922693268757,2.515013581273578,0.9451786486846899,True,Goblet vs Rest,Goblet,Rest,Pttg1ip
733,Cited4,0.9594,0.04059999999999997,3.16253978657807,8.389415e-05,1.7418986e-05,0.0,0.25,2.9614694,3.0960212,2.0518897,-4.384568,9.11585,1.2096153846153825,0.17400048266430795,0.3865384615384604,0.06588367790201827,0.8763664916801315,0.12704702094470258,True,Goblet vs Rest,Goblet,Rest,Cited4
734,Wfdc12,0.9594,0.04059999999999997,3.16253978657807,0.00031212225,6.266886e-05,0.0,0.25,3.388129,3.515667,2.7413285,-7.0483217,11.289673,7.392307692307705,1.5537768482020549,0.27692307692307616,0.1005550639530215,5.216726188202129,0.8625622239148437,True,Goblet vs Rest,Goblet,Rest,Wfdc12
735,F5,0.9592,0.04079999999999995,3.157417287630535,2.5207428e-05,4.648257e-06,0.0,0.25,3.4098704,3.3869677,2.9630458,-5.6373386,11.012003,0.39807692307692283,0.035717158716112946,0.1519230769230766,0.015927922130158503,0.3454298975418208,0.025879256577375855,True,Goblet vs Rest,Goblet,Rest,F5
736,Olfm4,0.9592,0.04079999999999995,3.157417287630535,0.00061397546,0.00012655451,0.0,0.25,2.8251376,2.9200568,2.822456,-5.843239,9.509089,5.869230769230775,1.4480733649746054,0.3173076923076914,0.30625050277533067,4.07754549808888,0.8598914895905991,True,Goblet vs Rest,Goblet,Rest,Olfm4
737,Asprv1,0.9592,0.04079999999999995,3.157417287630535,0.000711412,0.00019937372,0.0,0.25,2.7007313,2.7658992,2.8906102,-9.553878,10.441036,9.701923076923094,2.816024454991577,0.3153846153846145,0.13048025098544191,7.018821198305931,2.0503230789428124,True,Goblet vs Rest,Goblet,Rest,Asprv1
738,Ceacam1,0.9592,0.04079999999999995,3.157417287630535,8.451957e-05,1.7361175e-05,0.0,0.25,2.9673572,3.0990705,2.8175585,-5.0912657,10.571756,0.6249999999999993,0.12541227576220743,0.23076923076923017,0.053173517818356636,0.47648416418530665,0.08826932090143888,True,Goblet vs Rest,Goblet,Rest,Ceacam1
739,Pdk4,0.9592,0.04079999999999995,3.157417287630535,5.651074e-05,1.49748475e-05,0.0,0.25,2.5579884,2.5523014,1.7639906,-3.3323317,8.194752,0.44038461538461515,0.11262167162738326,0.12307692307692286,0.05558683935322904,0.2951232399489165,0.10521897667795856,True,Goblet vs Rest,Goblet,Rest,Pdk4
740,Ly6g6c,0.9592,0.04079999999999995,3.157417287630535,0.0006783944,0.00021537127,0.0,0.25,3.0087528,3.2844095,3.391725,-9.190659,10.745796,10.2692307692308,3.4440511624165646,0.578846153846152,0.20456922210603118,7.586363755771052,2.2142944173152332,True,Goblet vs Rest,Goblet,Rest,Ly6g6c
741,Tgfa,0.959,0.041000000000000036,3.152318774704249,9.106887e-05,1.8854267e-05,0.0,0.25,2.8376596,2.898755,2.4780087,-6.817937,11.297513,0.9749999999999981,0.21583138926876616,0.39230769230769114,0.10964524173437501,0.8603545579165033,0.167088698816468,True,Goblet vs Rest,Goblet,Rest,Tgfa
742,Tgm2,0.959,0.041000000000000036,3.152318774704249,0.00012201528,2.5275516e-05,0.0,0.25,2.5493176,2.5593467,1.7267957,-3.2894964,10.030926,0.9442307692307681,0.17432225886895758,0.2826923076923069,0.06853833159037814,0.71041084050611,0.13506907981340066,True,Goblet vs Rest,Goblet,Rest,Tgm2
743,Tacstd2,0.959,0.041000000000000036,3.152318774704249,0.00081108825,0.00022457266,0.0,0.25,2.5100687,2.7022238,1.6105542,-3.2677221,6.992814,11.817307692307736,3.2875874829056344,0.9480769230769199,0.43898318719332446,9.000424588403169,2.3516243641507906,True,Goblet vs Rest,Goblet,Rest,Tacstd2
744,Acsm1,0.959,0.041000000000000036,3.152318774704249,1.6137417e-05,2.688132e-06,0.0,0.25,2.4838588,2.7519388,2.6024668,-7.280074,10.229848,0.19423076923076898,0.012629716032499388,0.14230769230769202,0.008366181320891305,0.13605514789688478,0.008662281418187347,True,Goblet vs Rest,Goblet,Rest,Acsm1
745,St8sia6,0.9588,0.041200000000000014,3.1472440139160347,9.7611446e-05,2.4849182e-05,0.0,0.25,2.4384606,2.550909,1.7000118,-4.09437,8.595848,1.2538461538461514,0.20127101600836694,0.42884615384615254,0.06427479687876986,0.9369400173342715,0.1457420690645649,True,Goblet vs Rest,Goblet,Rest,St8sia6
746,Myo5c,0.9586,0.04139999999999999,3.1421927747802774,7.442256e-05,1.37408915e-05,0.0,0.25,3.0088117,3.0006108,2.3776407,-6.0553207,9.767926,0.7057692307692293,0.09154533022282989,0.35769230769230664,0.052932185664869395,0.6658947857959147,0.07702341804956625,True,Goblet vs Rest,Goblet,Rest,Myo5c
747,Kifc3,0.9586,0.04139999999999999,3.1421927747802774,7.026151e-05,1.8163342e-05,0.0,0.25,2.2123177,2.2937164,1.3940624,-3.368208,6.883065,0.8346153846153825,0.18365376880379927,0.42884615384615254,0.11881586356689094,0.6582230579899939,0.14718808208948594,True,Goblet vs Rest,Goblet,Rest,Kifc3
748,Tjp3,0.9584,0.04159999999999997,3.1371648301434383,0.00014514342,3.9632465e-05,0.0,0.25,2.1734662,2.2774243,1.3707021,-2.6875658,5.5434446,2.1153846153846096,0.4658515002815677,0.7230769230769207,0.24720456922211403,1.6626383515706102,0.3243492357830091,True,Goblet vs Rest,Goblet,Rest,Tjp3
749,Cldn3,0.9584,0.04159999999999997,3.1371648301434383,0.0010951122,0.00024062462,0.0,0.25,3.12439,3.3999267,1.9374179,-2.1394892,7.8576536,14.757692307692352,3.6823264419596153,0.9557692307692276,0.4132410908213499,10.745069264867437,2.252446296533436,True,Goblet vs Rest,Goblet,Rest,Cldn3
750,Tmprss11b,0.9584,0.04159999999999997,3.1371648301434383,3.0862204e-05,6.2516324e-06,0.0,0.25,2.6634536,2.7321663,1.9723439,-4.794012,9.507338,0.4769230769230761,0.06395302067412069,0.2826923076923069,0.041589574450969086,0.4201541349376741,0.05052105802022331,True,Goblet vs Rest,Goblet,Rest,Tmprss11b
751,Inhba,0.9582,0.04179999999999995,3.132159956120126,2.5617644e-05,4.9335504e-06,0.0,0.25,2.6516523,2.7266836,2.0833364,-4.8311415,9.041556,0.4692307692307689,0.02670742498592233,0.18076923076923035,0.011020835009251067,0.3775018324955953,0.02264238144281284,True,Goblet vs Rest,Goblet,Rest,Inhba
752,AA467197,0.9582,0.04179999999999995,3.132159956120126,0.0006789562,0.0001215984,0.0,0.25,2.7601962,2.7907767,2.7795448,-5.236555,10.253398,9.780769230769247,1.7959134422008982,0.3999999999999988,0.2546054219290567,7.595465218580967,1.1221812669970719,True,Goblet vs Rest,Goblet,Rest,AA467197
753,Il36rn,0.958,0.04200000000000004,3.127177932030695,9.4303825e-05,3.5509147e-05,0.0,0.25,2.0118678,2.037754,3.2744734,-9.103384,10.457838,0.8942307692307683,0.2800257420963731,0.19230769230769185,0.04947309146488561,0.7553450027051718,0.20023870481987194,True,Goblet vs Rest,Goblet,Rest,Il36rn
754,Pdzk1,0.958,0.04200000000000004,3.127177932030695,3.166158e-05,6.1830665e-06,0.0,0.25,3.946187,4.03267,3.100959,-4.9525404,11.191441,0.388461538461538,0.05285174161370748,0.19038461538461493,0.027672753599871387,0.26148603652302344,0.03374588652713202,True,Goblet vs Rest,Goblet,Rest,Pdzk1
755,Cblc,0.958,0.04200000000000004,3.127177932030695,8.650345e-05,2.7828703e-05,0.0,0.25,1.8724313,1.9619889,1.09667,-1.7900629,6.963045,1.2057692307692278,0.2912879092591169,0.5999999999999981,0.18671064274797383,0.9770944625116504,0.23525217062210493,True,Goblet vs Rest,Goblet,Rest,Cblc
756,Mab21l4,0.9578,0.042200000000000015,3.122218540340339,4.2069914e-05,1.2537438e-05,0.0,0.25,2.8604531,2.9837933,2.7471843,-5.0160494,10.510113,0.7153846153846144,0.12243584586919802,0.2961538461538453,0.0640334647252826,0.5554250212267589,0.07475415138583617,True,Goblet vs Rest,Goblet,Rest,Mab21l4
757,Vipr1,0.9578,0.042200000000000015,3.122218540340339,3.7427144e-05,9.492694e-06,0.0,0.25,2.4199283,2.444831,1.7978072,-5.25628,8.43926,0.4519230769230762,0.06266591585552206,0.28846153846153766,0.04352023167886701,0.3857011867822234,0.045526460071633884,True,Goblet vs Rest,Goblet,Rest,Vipr1
758,Cracr2b,0.9578,0.042200000000000015,3.122218540340339,0.00013158593,3.6889913e-05,0.0,0.25,2.1770544,2.0620246,1.4913894,-4.136256,7.2945976,1.8173076923076876,0.3621591183332079,0.6692307692307671,0.21583138926877005,1.4462754531744608,0.3594210745577068,True,Goblet vs Rest,Goblet,Rest,Cracr2b
759,Slc45a3,0.9578,0.042200000000000015,3.122218540340339,4.2442673e-05,1.3081409e-05,0.0,0.25,2.249659,2.3680115,2.2574682,-4.465104,8.386766,0.4307692307692302,0.10763414045531342,0.234615384615384,0.053173517818356636,0.33737227133355835,0.07161693727352929,True,Goblet vs Rest,Goblet,Rest,Slc45a3
760,Dusp5,0.9578,0.042200000000000015,3.122218540340339,0.00019790487,5.067563e-05,0.0,0.25,2.357851,2.3840537,1.6514977,-3.510275,8.022863,2.742307692307686,0.5191859062022435,0.5999999999999981,0.2034430053897573,2.191225626641132,0.4442708590406666,True,Goblet vs Rest,Goblet,Rest,Dusp5
761,Ptgds,0.9576,0.04239999999999999,3.1172815665995963,0.0003042207,0.00014777418,0.0,0.25,2.0574682,2.146523,3.3982615,-6.662094,10.398701,3.821153846153843,2.9185101761724828,0.28076923076923,0.14866060654814894,2.4686821613437355,1.7503734468405052,True,Goblet vs Rest,Goblet,Rest,Ptgds
762,Ahr,0.9576,0.04239999999999999,3.1172815665995963,6.4838656e-05,1.7598704e-05,0.0,0.25,2.1367426,2.1337476,1.5391184,-3.9286652,7.5678205,0.7999999999999982,0.14689083742257367,0.40384615384615263,0.09186710642748008,0.7348413280275335,0.14073081804355134,True,Goblet vs Rest,Goblet,Rest,Ahr
763,Snx31,0.9576,0.04239999999999999,3.1172815665995963,3.9767685e-05,1.0337279e-05,0.0,0.25,2.7213006,2.824678,1.9590387,-3.5556097,8.681574,0.5442307692307682,0.08148982382752777,0.2923076923076915,0.04529000080444011,0.35820412994319206,0.052126474679124686,True,Goblet vs Rest,Goblet,Rest,Snx31
764,Muc16,0.9574,0.04259999999999997,3.112366799386283,4.7620757e-05,8.747494e-06,0.0,0.25,2.7354515,2.749546,2.293081,-5.482068,10.720744,0.4519230769230766,0.05703483227415324,0.1288461538461536,0.016410586437133005,0.31492391605807163,0.04775420023064075,True,Goblet vs Rest,Goblet,Rest,Muc16
765,Calm4,0.9574,0.04259999999999997,3.112366799386283,0.00020170149,0.000110799054,0.0,0.25,1.5285742,1.7560654,3.5983863,-11.997093,10.732372,4.601923076923077,1.4690692623280386,0.11153846153846136,0.0679752232322412,2.5339561641247097,1.0541645356320037,True,Goblet vs Rest,Goblet,Rest,Calm4
766,Acer3,0.9574,0.04259999999999997,3.112366799386283,0.000100458776,3.391906e-05,0.0,0.25,1.6542938,1.7176342,0.8472703,-1.749773,4.478812,1.2846153846153816,0.3605502373099601,0.4923076923076908,0.21969270372456623,0.927971441988281,0.3010287701230612,True,Goblet vs Rest,Goblet,Rest,Acer3
767,Timp2,0.9574,0.04259999999999997,3.112366799386283,0.00047991943,0.00012040271,0.0,0.25,2.133618,2.0892992,1.3512459,-2.2999887,8.590706,7.415384615384641,1.0998310674925047,0.8673076923076894,0.3347276968868275,5.790325357156095,0.9546841408736529,True,Goblet vs Rest,Goblet,Rest,Timp2
768,Lama1,0.9572,0.04279999999999995,3.1074740302487736,1.509025e-05,3.1724908e-06,0.0,0.25,2.574001,2.735239,2.2588077,-6.467641,9.079305,0.19423076923076898,0.013595044646448402,0.12115384615384595,0.009733730190652394,0.17928650041042055,0.0140648172443329,True,Goblet vs Rest,Goblet,Rest,Lama1
769,Cdkn2a,0.957,0.04300000000000004,3.1026030536505993,0.00074028445,0.00020592556,0.0,0.25,2.8550155,2.925951,1.9743648,-3.1031313,7.378254,9.12884615384617,3.0646770171345645,0.761538461538459,0.4226530448073531,6.489289460154533,2.051786632955225,True,Goblet vs Rest,Goblet,Rest,Cdkn2a
770,Acsl1,0.957,0.04300000000000004,3.1026030536505993,0.00022209706,5.2295673e-05,0.0,0.25,2.193622,2.214038,1.7175726,-5.109535,9.191899,2.8980769230769168,0.6049392647413687,0.6057692307692288,0.24141259753841976,2.209552072639288,0.4765418654341543,True,Goblet vs Rest,Goblet,Rest,Acsl1
771,Foxq1,0.9568,0.043200000000000016,3.0977536669163523,0.00023543648,7.662287e-05,0.0,0.25,1.9393088,2.0270252,1.3235521,-2.674922,6.0977535,3.1076923076923006,0.9329901053816763,0.7288461538461515,0.29362078674283065,2.3936268285781255,0.7470944304049603,True,Goblet vs Rest,Goblet,Rest,Foxq1
772,St3gal1,0.9568,0.043200000000000016,3.0977536669163523,4.7003174e-05,1.4910332e-05,0.0,0.25,1.8258234,1.7521324,1.1322391,-1.704464,7.244794,0.5865384615384602,0.1400530930737685,0.38076923076922964,0.10787547260880176,0.4779177899860491,0.12976044345473164,True,Goblet vs Rest,Goblet,Rest,St3gal1
773,Dmkn,0.9566,0.043399999999999994,3.0929256701788073,0.0008330947,0.00034884128,0.0,0.25,2.3707585,2.5158162,2.6880307,-8.044203,9.559122,12.551923076923117,5.065722789799773,0.6826923076923055,0.2945861153567797,8.990297014328524,3.36797599501732,True,Goblet vs Rest,Goblet,Rest,Dmkn
774,Rnase1,0.9566,0.043399999999999994,3.0929256701788073,0.0002298745,8.6309854e-05,0.0,0.25,2.3150058,2.5196695,2.9914684,-6.3012333,10.050033,3.4519230769230735,1.2070629876920365,0.3076923076923068,0.1614512106829738,3.075277293101935,0.8458656348372836,True,Goblet vs Rest,Goblet,Rest,Rnase1
775,Atg9b,0.9564,0.04359999999999997,3.088118866327286,6.2857805e-05,1.7028051e-05,0.0,0.25,2.5203063,2.5691948,2.1388798,-6.3474617,9.610707,0.6769230769230757,0.10867991312042487,0.3019230769230761,0.052449521357894914,0.7174225550859689,0.09738027180242922,True,Goblet vs Rest,Goblet,Rest,Atg9b
776,Ly6g6e,0.9564,0.04359999999999997,3.088118866327286,9.6391464e-05,2.4657447e-05,0.0,0.25,3.3940327,3.6391153,2.4645283,-3.6805658,9.034377,1.4403846153846125,0.3148580162497027,0.5403846153846137,0.1303998069342795,1.0041953490458244,0.19770823417902103,True,Goblet vs Rest,Goblet,Rest,Ly6g6e
777,Nr2f2,0.9564,0.04359999999999997,3.088118866327286,5.0996645e-05,1.3326767e-05,0.0,0.25,1.9325389,1.9579868,1.3427594,-3.7054996,7.046077,0.6249999999999989,0.09484353632048907,0.33653846153846056,0.065642345748531,0.5333049100569223,0.08446658285025277,True,Goblet vs Rest,Goblet,Rest,Nr2f2
778,Tprg1,0.9564,0.04359999999999997,3.088118866327286,8.5679705e-05,1.5340876e-05,0.0,0.25,2.4818163,2.4868674,2.3279526,-6.4790363,9.545547,1.3249999999999977,0.14729305767838535,0.373076923076922,0.06467701713458196,0.9302994603609726,0.09110006260565243,True,Goblet vs Rest,Goblet,Rest,Tprg1
779,Ece1,0.9564,0.04359999999999997,3.088118866327286,0.00015804086,4.1303254e-05,0.0,0.25,2.4030032,2.4608574,1.5677882,-2.8267527,7.9304323,2.373076923076917,0.45507199742580134,0.7326923076923053,0.22218646931060126,1.8770159333447989,0.39301986216314777,True,Goblet vs Rest,Goblet,Rest,Ece1
780,Fam3b,0.9564,0.04359999999999997,3.088118866327286,5.4588265e-05,1.2073391e-05,0.0,0.25,3.9642375,3.9570355,3.5053914,-6.372265,13.620287,0.5442307692307687,0.08704046335773465,0.20384615384615334,0.04512911270211528,0.49009171365202525,0.06001500819519262,True,Goblet vs Rest,Goblet,Rest,Fam3b
781,Orm1,0.9562,0.04379999999999995,3.0833330609571905,0.00042784656,0.0001543342,0.0,0.25,2.6673417,2.9414296,2.9390707,-7.694623,10.413929,5.850000000000014,2.7910867991312034,0.5596153846153828,0.2015123481618592,3.981945410955346,1.5514690270252445,True,Goblet vs Rest,Goblet,Rest,Orm1
782,Egln3,0.9562,0.04379999999999995,3.0833330609571905,0.000112067355,2.822575e-05,0.0,0.25,2.25555,2.2436728,1.6486773,-3.6974306,7.7512703,1.4057692307692282,0.30938782077065885,0.4730769230769216,0.146569061217926,0.9848482614763385,0.2536592829375121,True,Goblet vs Rest,Goblet,Rest,Egln3
783,Pmm1,0.956,0.04400000000000004,3.078568062320689,0.00026584647,8.2230705e-05,0.0,0.25,1.7997304,1.8355637,1.1673014,-3.5392513,5.7715816,3.8788461538461445,1.0060333038371254,0.7346153846153822,0.43463920843055376,2.9605196835510315,0.8077123252510608,True,Goblet vs Rest,Goblet,Rest,Pmm1
