NAME	TITLE	SCORE	
Tas2r113		-1.9717913	
Sp2		-1.9718562	
Or1d2		-1.9719847	
Rgs7		-1.9723073	
Hk3		-1.9725125	
Gm3629		-1.9739572	
Uroc1		-1.9740012	
Pira2		-1.9740268	
Toe1		-1.9743533	
Gm4871		-1.9750233	
Clgn		-1.9756626	
Hipk1		-1.9757566	
Tmem182		-1.9761952	
Ces4a		-1.9765246	
Snrnp35		-1.9774675	
Lancl1		-1.9774916	
Gnpda1		-1.9776934	
Fbrs		-1.9778231	
Dusp13		-1.9779103	
Psg18		-1.9782751	
Rtkn		-1.9784613	
Traip		-1.9790133	
Akap17b		-1.9794688	
Cfhr1		-1.9798557	
Sorcs3		-1.9801713	
H2-T22		-1.980662	
Slc16a4		-1.9809406	
Cthrc1		-1.9810555	
Necab3		-1.9812732	
Ankrd46		-1.9815513	
Lypd11		-1.98308	
Fzd1		-1.9843233	
Tmem215		-1.9856895	
Fam24b		-1.986725	
S100a7l2		-1.9882439	
Fam83g		-1.9894848	
Ctsf		-1.9899889	
Eps8		-1.9901673	
Lrrc47		-1.990316	
F11		-1.9905167	
Treml1		-1.9911157	
Kcna6		-1.9911689	
Defa41		-1.9914001	
Insig1		-1.9925859	
Hephl1		-1.9926004	
Or4f59		-1.993509	
Dcbld1		-1.9938252	
Ngb		-1.9939096	
Abcf2		-1.9940264	
Kdm4d		-1.9940459	
Casc1		-1.9940728	
Nrsn2		-1.9949365	
Bsph2		-1.9949982	
Try5		-1.9951712	
Pes1		-1.9954433	
Nphp1		-1.9960073	
Pcif1		-1.9963803	
Cyp2d9		-1.9967326	
Gpr62		-1.9967359	
Cox8b		-1.9973669	
Stx1a		-1.9974332	
Rnf212b		-1.9976351	
Gdf6		-1.9984723	
Cnnm4		-1.9985076	
Rpl39l		-1.9985777	
H2ac13		-1.9989561	
Gzma		-1.9994302	
Gm17455		-1.9994967	
Tex101		-1.9996548	
R3hdml		-1.9996929	
Gm525		-1.9999315	
Calhm3		-2.0001078	
Ermn		-2.0007975	
Spast		-2.0018451	
Pmch		-2.0024345	
Rtl1		-2.0028741	
Hc		-2.0028813	
Intu		-2.0032885	
Tbc1d8		-2.004322	
Slc22a29		-2.0047746	
Gm3371		-2.005246	
Neurog3		-2.0055747	
Ostm1		-2.0060244	
B230217C12Rik		-2.0061548	
Gdf10		-2.0064242	
Or52n2c		-2.007207	
Atp12a		-2.0072658	
Tmem252		-2.0075505	
H4c6		-2.0079327	
Lax1		-2.00809	
Cd5l		-2.0083964	
Chrm2		-2.008672	
H2ac12		-2.0089233	
Dhrs7c		-2.0095198	
Srrm4		-2.0095513	
Lrrn4		-2.0096197	
Gm14569		-2.0096362	
Ndufa4l2		-2.0102777	
Asphd2		-2.011111	
Tsga10ip		-2.0112748	
Or5b109		-2.011761	
Fbxo44		-2.0122705	
Tha1		-2.0124207	
Tstd2		-2.0130436	
Leng8		-2.0130832	
Sorbs1		-2.0133808	
Adnp		-2.01356	
Mob1b		-2.014009	
Erp27		-2.014123	
Ttbk1		-2.0142398	
Jup		-2.0142963	
Rapgef1		-2.014389	
Pde6b		-2.0144298	
Ttll11		-2.0144353	
Trib1		-2.0161548	
Nrsn1		-2.0164404	
Tas2r106		-2.0167077	
Gjc2		-2.01671	
Abcg3		-2.0168667	
Srp54a		-2.017161	
Myh7		-2.017603	
Rmi1		-2.0178707	
Prpf18		-2.0185614	
Maea		-2.019097	
Ace3		-2.0194204	
Slc25a24		-2.019553	
Aqp9		-2.0212748	
Txnrd2		-2.0215507	
Mbnl3		-2.0217493	
Ppip5k1		-2.0219975	
Nlrc3		-2.022299	
Gzmn		-2.0223217	
Lipf		-2.022491	
Akr1b7		-2.0225341	
Rasgef1c		-2.022952	
Pnpla8		-2.0230787	
Foxd1		-2.024527	
Tex38		-2.0247173	
Gin1		-2.024881	
Tmem100		-2.0260952	
Pdx1		-2.026944	
Fam20b		-2.0269825	
Krt32		-2.0276132	
9130008F23Rik		-2.0279357	
Rbm38		-2.028285	
Lcn5		-2.0290096	
Mplkip		-2.0290952	
Phc3		-2.0298681	
Snx25		-2.0301437	
Atf1		-2.0301437	
Ngf		-2.030218	
Dact2		-2.0312088	
Aldoart2		-2.0312562	
Ccl24		-2.031798	
Teddm2		-2.031895	
Utp4		-2.0322592	
Aqr		-2.0322697	
Shoc1		-2.0323348	
Serpina3c		-2.0325615	
Vsig10		-2.0332096	
Gml		-2.0335217	
Themis3		-2.0335636	
Metap1		-2.0341437	
Mmp8		-2.0352123	
Aadacl4fm5		-2.0356276	
Negr1		-2.03602	
Plpp4		-2.0361624	
Etv2		-2.0362384	
Nr5a2		-2.0364904	
Or10d4c		-2.036741	
Plaa		-2.0372157	
1810055G02Rik		-2.0372627	
4931429L15Rik		-2.0373173	
Rab36		-2.037375	
Tldc2		-2.0376785	
Slfn4		-2.0389886	
Galns		-2.0392077	
Steap1		-2.0394225	
Shpk		-2.0396378	
Nags		-2.040348	
Dsg3		-2.0407035	
Slc25a39		-2.040749	
Cntd1		-2.0407593	
Obp2b		-2.0413535	
Krt36		-2.0425456	
Uncx		-2.0425766	
Stk24		-2.0427897	
Hoxd11		-2.0428872	
Cacng6		-2.0428874	
Adgrv1		-2.0429978	
Nxt2		-2.0437658	
Akna		-2.0441072	
Vip		-2.044284	
Defb7		-2.0443654	
Gm32742		-2.044729	
Krt33a		-2.0447798	
Cep57		-2.044814	
Eif4a2		-2.0448425	
Armc3		-2.0454543	
Gp1ba		-2.046758	
Il17c		-2.0472293	
Nlrp9c		-2.0484152	
Erich1		-2.0486927	
Aoc1l3		-2.0491168	
Or4d1		-2.0507839	
Tas2r117		-2.05096	
Lce6a		-2.051767	
Mcemp1		-2.051807	
Api5		-2.0518765	
Them7		-2.052212	
Spata21		-2.0526252	
Crb1		-2.0527544	
Harbi1		-2.0529327	
Nkx2-1		-2.0530405	
Stim1		-2.0534284	
Nmbr		-2.0539596	
Foxd2		-2.0541115	
Ftdc1		-2.0541553	
Rfx4		-2.0544853	
Ndufaf5		-2.0545843	
Mospd2		-2.0553498	
Asb9		-2.0555627	
Ak4		-2.0556479	
Srebf1		-2.0557356	
Slc5a2		-2.056644	
Ctf1		-2.0571105	
Grin2a		-2.0578954	
Wwc1		-2.0580108	
Cst12		-2.058701	
Tsacc		-2.059419	
Plekhg5		-2.0596378	
Tlr2		-2.0599482	
Dctd		-2.060096	
Sprr2g		-2.061776	
Bzw2		-2.0621102	
Albfm1		-2.0643785	
Rbfa		-2.0653486	
Crybg2		-2.0659137	
Rabl3		-2.0661445	
P2ry6		-2.0665064	
Cdh5		-2.0665507	
Or6b9		-2.0670924	
Mrpl37		-2.0673072	
Ilkap		-2.0674965	
Ammecr1		-2.0683303	
Gm6657		-2.0686784	
Cav2		-2.0687025	
Prr9		-2.0689266	
Kcnk12		-2.06949	
Asic2		-2.0699337	
Pgs1		-2.0714142	
Fmnl3		-2.071592	
Ampd2		-2.0719905	
Catsperd		-2.0720522	
Ppp5c		-2.0724995	
Rcan2		-2.073177	
Kpna2		-2.0735502	
Ikbkg		-2.0743551	
Ptbp3		-2.0749276	
Defa27		-2.07507	
Dmrtb1		-2.075223	
Zfp710		-2.0754066	
Tnfrsf13c		-2.0763285	
Gm21103		-2.0771217	
Tmem117		-2.0772135	
Pck2		-2.0775783	
Rdh16		-2.077583	
F12		-2.0778468	
Trhr2		-2.0781968	
Gm3149		-2.0792644	
Kash5		-2.079746	
Foxf1		-2.0805058	
Cngb3		-2.0808966	
Hoxd8		-2.0813515	
Smok2a		-2.0818672	
Gm1123		-2.0819256	
Otop1		-2.082131	
B3galt4		-2.082294	
Clec5a		-2.0828846	
Mok		-2.0829015	
Or2a25		-2.0840979	
Cfap47		-2.0842292	
Pnoc		-2.0852554	
Cldn34b2		-2.0853598	
Ndc80		-2.0859685	
Mindy4		-2.0862174	
Lilrb4b		-2.0880988	
Mup4		-2.0882564	
Fstl3		-2.0883543	
Il17d		-2.0885522	
Txlnb		-2.0886521	
Krt27		-2.0887437	
Pnpla5		-2.0888453	
Gpr88		-2.08969	
Cibar1		-2.0908866	
Lce3b		-2.0910175	
Pcbp3		-2.0913281	
Trim54		-2.0914009	
Rmdn2		-2.0916138	
Zfp667		-2.0920348	
Adgrg5		-2.092565	
Zxdb		-2.0930808	
Fcer1a		-2.0931876	
Fam166b		-2.0935597	
Tmprss11b		-2.0942028	
Rab27a		-2.0944173	
Snapc1		-2.0952678	
Osm		-2.095423	
Cdc7		-2.0956836	
Cyp4a12a		-2.0968041	
Tafa5		-2.0968044	
Arhgap40		-2.0968256	
Adam10		-2.0971193	
Qars		-2.0971932	
Taco1		-2.0976484	
Mroh9		-2.097671	
Mterf2		-2.097696	
Myocos		-2.0978131	
Hnrnpa3		-2.0981064	
Smarcd2		-2.0982165	
Zpbp2		-2.098316	
Tfb1m		-2.098383	
Crtam		-2.0990133	
Ccne2		-2.0992136	
Glyctk		-2.0999253	
4933407L21Rik		-2.1005876	
Acsbg3		-2.1009762	
Defa22		-2.1019046	
Syt10		-2.1019104	
Sec61a1		-2.1021435	
Mybph		-2.1022725	
Elfn1		-2.1030498	
Pzp		-2.1032057	
Mroh8		-2.10349	
Abcc6		-2.104133	
Mef2d		-2.104277	
Sema3g		-2.105459	
Emg1		-2.1055753	
Ccdc39		-2.1059766	
Rhox4e		-2.1063404	
Hmmr		-2.106941	
Plxna4		-2.1072774	
Or10j7		-2.1081629	
Tmc3		-2.108207	
Npc1l1		-2.1085138	
Fam78a		-2.10861	
Nlrp5		-2.109115	
Ensa		-2.1096902	
Clec10a		-2.109796	
Fn3k		-2.109946	
Gsto2		-2.1102102	
Abhd3		-2.1102116	
Lrfn3		-2.1109807	
Mcur1		-2.1118891	
Bsx		-2.1120043	
Sohlh2		-2.1136541	
Pofut2		-2.1137805	
Casp9		-2.1142027	
Defb50		-2.114259	
Rras		-2.1145935	
Rbbp4		-2.1151679	
Cacnb2		-2.1155286	
Exoc1l		-2.1155865	
Szrd1		-2.115916	
Meaf6		-2.1159189	
Alyref2		-2.116121	
Lnp1		-2.116538	
Fam167b		-2.117728	
Map2k2		-2.1204844	
Gas8		-2.1208255	
Naf1		-2.120906	
Or3a1d		-2.1217356	
D630045J12Rik		-2.1218178	
Zfp663		-2.1218476	
Nop16		-2.122371	
Amd2		-2.12241	
Bcat1		-2.1224272	
9530002B09Rik		-2.1225815	
Psg20		-2.1227312	
Hes7		-2.124423	
Akap11		-2.1249032	
Sphkap		-2.1253004	
Kncn		-2.1256578	
Syk		-2.125823	
Zfp672		-2.1268826	
Ggt7		-2.1271555	
Lratd1		-2.1276643	
Hapln1		-2.1279526	
Psg26		-2.1280098	
Doc2b		-2.1284902	
Nbas		-2.129489	
Plxnb2		-2.131305	
Apoa5		-2.131309	
Slfn1		-2.1318486	
Gjb1		-2.1331973	
Pkd1l1		-2.133953	
Lmx1b		-2.1342819	
Syt4		-2.1343422	
Ccdc188		-2.134369	
Vsx1		-2.1346772	
Gm3880		-2.1350458	
Cers2		-2.136217	
Kel		-2.136259	
Avpr2		-2.1362605	
Dusp5		-2.1362832	
Smg7		-2.136847	
Glrp1		-2.1368482	
Nudt10		-2.1376832	
Gpat2		-2.1384518	
Tfap2e		-2.1387713	
Iqgap3		-2.1390064	
Pcid2		-2.1390302	
Psd2		-2.1396399	
Cpeb1		-2.1406763	
Cstdc5		-2.1414	
Golt1a		-2.1415217	
Frmd8		-2.142657	
Fam8a1		-2.1430144	
Mbl1		-2.1433048	
Sh3gl2		-2.1434011	
Odad1		-2.1435595	
Col28a1		-2.1435695	
Zbtb8a		-2.1439168	
Maged2		-2.144005	
Layn		-2.1442368	
Mcm3		-2.1443942	
Tmem232		-2.1447403	
Gpbar1		-2.14504	
Efhc1		-2.1465256	
Smad4		-2.147403	
Cyp2j6		-2.147449	
Scube3		-2.1491191	
Il21		-2.1515372	
Nek7		-2.152039	
Defb36		-2.1522653	
Ropn1		-2.1524522	
Slc39a9		-2.1525242	
Tal2		-2.1535883	
Prkaa1		-2.154786	
Marchf1		-2.155549	
Fam227b		-2.1557045	
Tbx1		-2.1563258	
Myoc		-2.156653	
Sgo2a		-2.1572614	
Faf1		-2.1581275	
Syt17		-2.1584854	
Dnd1		-2.1589262	
Bsnd		-2.1592574	
Naalad2		-2.15938	
Kif11		-2.159501	
Or6c213		-2.1596282	
Hoxa5		-2.1604648	
Cyp4f40		-2.160505	
Smco2		-2.1608753	
Ube2w		-2.1615806	
Tas1r3		-2.1625168	
Lyrm4		-2.1636643	
Tlx3		-2.1636994	
Bod1		-2.164201	
Ghsr		-2.1645033	
Ptchd3		-2.1649866	
Wdr20		-2.165373	
Thap2		-2.1679223	
1700030J22Rik		-2.1679907	
Kcnh2		-2.168038	
Vmn1r91		-2.1682837	
BC035947		-2.1684296	
Tbc1d21		-2.1684508	
Trhde		-2.169104	
Gm14305		-2.1697927	
Smpx		-2.169929	
Tmem140		-2.1706126	
Slc22a2		-2.1709282	
Car14		-2.171151	
Camkk1		-2.1715226	
Tlk1		-2.1715524	
Cyp2d10		-2.1719584	
Trank1		-2.1721137	
Or5k8		-2.1721199	
Arcn1		-2.1725962	
Prtn3		-2.173372	
Scimp		-2.1736662	
Cfp		-2.173847	
Ece1		-2.174719	
Cacng5		-2.1752994	
Trmo		-2.1755302	
Mroh5		-2.1760113	
Ppp1r3b		-2.1760695	
Rgs14		-2.1762738	
AI593442		-2.1763234	
Tas2r123		-2.177463	
Stac2		-2.1786704	
Cyp2c29		-2.1787808	
Ubiad1		-2.1788616	
Fancf		-2.17914	
4930524B15Rik		-2.1791945	
Aqp6		-2.1803555	
Tnni3k		-2.1812947	
Zfp385c		-2.1825633	
Cd33		-2.182668	
Hps1		-2.1830444	
Wdpcp		-2.183494	
Ttc16		-2.1846936	
Tbc1d22a		-2.1848142	
4933424G06Rik		-2.1851406	
Spint3		-2.1858506	
C030006K11Rik		-2.1861107	
Akain1		-2.1866171	
Nppb		-2.186664	
Egfl7		-2.1867726	
Prps1l3		-2.1876595	
Zkscan14		-2.1876771	
Gm5796		-2.1880891	
Gm30191		-2.1890347	
Ube2d2a		-2.1891952	
Ap3b2		-2.1901665	
Ssu2		-2.190182	
Fancg		-2.1920605	
Naaladl1		-2.192543	
St13		-2.1928115	
1600014C23Rik		-2.1930113	
Larp1b		-2.1935654	
Trmt10a		-2.1935728	
Atp7b		-2.1937332	
Blcap		-2.1946907	
Spryd3		-2.1949792	
Exoc7		-2.1952608	
Ttc9b		-2.1961482	
Stambpl1		-2.196597	
Dnah3		-2.1970818	
Tcap		-2.1971438	
Cyp4a12b		-2.1985667	
Adam7		-2.1987126	
Drgx		-2.1987286	
Gm8797		-2.1998594	
Ankrd34c		-2.1999824	
Prss52		-2.202049	
Clcn1		-2.2021368	
Serpina1b		-2.2027464	
Kprp		-2.2031245	
Htr3a		-2.203147	
Adarb1		-2.2038376	
Vps37b		-2.2039907	
Rnf17		-2.204632	
Nmur1		-2.2055213	
Hpx		-2.205609	
Il1b		-2.205899	
Cryzl2		-2.207399	
C9		-2.2076206	
Rundc3a		-2.2080736	
Cyp3a57		-2.2081525	
Vmn2r92		-2.208399	
Ccdc34		-2.209318	
Xlr4c		-2.2110076	
Ptprh		-2.2110515	
Ippk		-2.2112718	
Prok2		-2.2113893	
Psg19		-2.2126293	
Trnp1		-2.2132025	
Dpep1		-2.2136452	
Plcxd3		-2.213714	
B3glct		-2.2139194	
Prmt1		-2.2140439	
Tinf2		-2.214604	
Ubl4b		-2.2150574	
Ryr2		-2.2156727	
Defa39		-2.2157803	
Ccdc190		-2.215809	
Mip		-2.2178893	
Ssx2ip		-2.2189722	
Crem		-2.219376	
Slc2a1		-2.220559	
Ptf1a		-2.2206275	
Il24		-2.2211258	
Eif3j2		-2.221405	
Aoah		-2.221517	
Cfap221		-2.2220733	
Ltk		-2.2227316	
Pdpk1		-2.222876	
Shisa7		-2.2236433	
Ddias		-2.2238667	
Zfp788		-2.2251222	
Mboat4		-2.2253585	
Slc52a2		-2.2255068	
Nufip1		-2.2259371	
Zfp3		-2.2260075	
Retnlg		-2.2260652	
Lfng		-2.2265027	
Npas1		-2.2267613	
Tmem210		-2.2269843	
Acp4		-2.2274945	
Defa30		-2.2277923	
Shc2		-2.2281694	
Pgbd5		-2.2284791	
Lin28a		-2.2287145	
Mb21d2		-2.2287908	
Ptx4		-2.2288632	
H2ac7		-2.2289147	
Fgb		-2.2289991	
Gm13306		-2.229737	
Kcng3		-2.2298815	
Psg21		-2.2299469	
Zbtb24		-2.230267	
Fignl2		-2.2320411	
Dusp9		-2.232046	
Ccdc121rt1		-2.232401	
Wdr12		-2.2334454	
Alg12		-2.2336645	
Mars1		-2.233692	
Tpm3		-2.2340872	
Wdr75		-2.2341626	
Proc		-2.2350423	
Snip1		-2.2351196	
Tpo		-2.2352724	
Umodl1		-2.2354488	
P2rx7		-2.2357593	
Gm648		-2.2363777	
Crisp3		-2.2370195	
Calr4		-2.2372549	
Frzb		-2.2383127	
Bcl2l12		-2.2385387	
Or2t35		-2.239492	
Dkkl1		-2.2397199	
Haus4		-2.240408	
Phyhd1		-2.2415164	
Lhx2		-2.241588	
Usp12		-2.2418573	
Pitx2		-2.2424016	
Prkar2b		-2.242509	
Ptchd1		-2.2436862	
Afp		-2.2441583	
Colgalt2		-2.2441707	
Mob3a		-2.2444897	
Pcsk1n		-2.2445364	
Phb		-2.2446034	
Atp2b3		-2.2446845	
Cfap300		-2.2450173	
Nxf3		-2.2450318	
Kctd21		-2.2455616	
Aldh3b3		-2.245864	
Tpte		-2.2480943	
Pard3b		-2.2484033	
Neurog2		-2.248518	
Gzmb		-2.248567	
Pdik1l		-2.249195	
Ctsk		-2.249884	
Rbl2		-2.2503574	
Gk5		-2.251922	
Leng1		-2.2526667	
Acod1		-2.2528746	
Cnot9		-2.25308	
Prss57		-2.2538261	
Themis2		-2.2539327	
Phf8		-2.2540882	
Calm5		-2.2544563	
Septin5		-2.2553828	
Frk		-2.2557962	
Tas2r102		-2.2558937	
H2bc21		-2.2567112	
2610042L04Rik		-2.2568047	
Gkap1		-2.2570825	
Wdr47		-2.2584305	
Sf3a2		-2.2589235	
Lyg2		-2.2596345	
H4c12		-2.26042	
Pkd1l3		-2.260538	
Stoml3		-2.260571	
Tmem253		-2.260678	
Sowahb		-2.2612147	
Slc19a3		-2.2613108	
C1qtnf9		-2.2620118	
Mcm10		-2.2624373	
H2-M5		-2.2624507	
Pianp		-2.2625554	
Prf1		-2.2641683	
Rsbn1		-2.2657056	
Bcl2a1c		-2.2657518	
Tm9sf5		-2.2660065	
Rasa2		-2.266094	
Fbxw27		-2.2666786	
Ccdc127		-2.2666805	
Defa38		-2.2668176	
Gm8257		-2.2669606	
Actl6b		-2.267169	
Csnk2a1		-2.2675219	
Tnfaip8l2		-2.2679868	
Pole		-2.269066	
Paqr9		-2.269162	
Stum		-2.269351	
Gss		-2.269663	
Actr8		-2.27008	
Gm10408		-2.270147	
Slc25a40		-2.2717278	
Rbm46		-2.271958	
Rhobtb1		-2.272122	
Clec2l		-2.272345	
Gm14325		-2.2730718	
Gpr151		-2.2730832	
Hsd17b11		-2.2732117	
4931428L18Rik		-2.2738667	
Igsf23		-2.2742374	
Ebf3		-2.2749705	
Atp6v0d2		-2.275055	
Fip1l1		-2.2753215	
Gfi1		-2.2766824	
Fuz		-2.2769198	
Tmem179		-2.2782416	
Cd300c		-2.278351	
Itih2		-2.2788582	
Acot5		-2.2790246	
Gkn3		-2.279471	
Cyren		-2.27995	
Rhox1		-2.280796	
Bpifb9a		-2.2814565	
Usp20		-2.2815793	
Tas1r1		-2.281917	
Tob1		-2.2827048	
Tchhl1		-2.2834735	
Polr3c		-2.2835088	
Trmt9b		-2.2846885	
Pirt		-2.2852263	
Ribc2		-2.285253	
Adam5		-2.2855868	
Pbld2		-2.2863224	
Srek1ip1		-2.2871537	
Ivd		-2.287305	
Plekha3		-2.2877574	
H2bc12		-2.2879088	
Oprd1		-2.288495	
Casq1		-2.2900643	
Gsg1		-2.290672	
Gipr		-2.2917569	
Trim55		-2.2919571	
Epha2		-2.2919908	
Gpatch4		-2.2925868	
Mtmr6		-2.2945054	
Adgrf2		-2.2947044	
Rab39b		-2.29555	
Casp14		-2.2959578	
Skint11		-2.2966566	
Elavl2		-2.296775	
Mrnip		-2.2971275	
Slc1a1		-2.297567	
Scn10a		-2.2976687	
Dntt		-2.2977636	
Cirop		-2.2979286	
Ccdc178		-2.2981517	
Itga1		-2.2986956	
Crlf1		-2.2991636	
Itgae		-2.299499	
BC051019		-2.300108	
Ndel1		-2.3005693	
Gatd1		-2.3007944	
Bbs5		-2.3009436	
Fgf8		-2.3009958	
Lcn4		-2.3012924	
Sycp2l		-2.3014517	
Jakmip3		-2.3022335	
Gm21149		-2.3025753	
Adrm1b		-2.3032231	
Wfdc5		-2.3036332	
Ctsw		-2.3037374	
Gask1a		-2.304258	
Slc18a3		-2.3044086	
Lrtm2		-2.3046577	
Trappc3l		-2.3047206	
Cyp8b1		-2.3049712	
Kank4		-2.3054855	
Bco2		-2.3061569	
Commd5		-2.306186	
Pimreg		-2.3082755	
Rad54l		-2.3085546	
Kcnq2		-2.3086374	
Otop3		-2.308713	
Nat8f2		-2.3092823	
Calr3		-2.3110576	
Aph1b		-2.3110814	
Galnt5		-2.311358	
Cpne9		-2.3117254	
Kantr		-2.3129468	
Arhgef3		-2.314612	
Fgd2		-2.3160694	
Opn4		-2.3161194	
Rspo1		-2.316329	
Txndc11		-2.316879	
Rhot2		-2.3169456	
Arhgap33		-2.3170311	
Gm13420		-2.3175282	
Ghrl		-2.3175347	
Eif2ak3		-2.317777	
Acsm2		-2.318394	
Ehhadh		-2.318706	
1700113H08Rik		-2.3187187	
Shkbp1		-2.3190215	
Serpine3		-2.3200026	
Vrtn		-2.32056	
Nalf1		-2.3212965	
Spon1		-2.32133	
Sla		-2.3213465	
Crh		-2.3219805	
Tex48		-2.3220077	
Mixl1		-2.3222697	
A530016L24Rik		-2.3224618	
Afm		-2.3228228	
Cartpt		-2.3230603	
Otogl		-2.3244917	
Gtsf2		-2.3245895	
Trim2		-2.3248692	
Ppef1		-2.3254278	
Krt6b		-2.325984	
Ugt2b35		-2.3265646	
Tex21		-2.326729	
Cdc20b		-2.3272095	
S100a7a		-2.3275318	
Or8b1		-2.327798	
Lgi3		-2.3281126	
Plekhh3		-2.328117	
Cracr2b		-2.3296688	
Kdm4b		-2.3300152	
Ceacam12		-2.3301544	
Tmem26		-2.3303618	
Nppc		-2.332209	
Ms4a4c		-2.3324018	
Hcls1		-2.332583	
Wdr19		-2.3329039	
Prkag3		-2.3332922	
Cdh15		-2.333596	
Dolk		-2.3341963	
Cltrn		-2.334203	
H2-Ea		-2.3358366	
Adam22		-2.335972	
5031439G07Rik		-2.3372838	
Clvs1		-2.337296	
Ccdc173		-2.3375142	
Galnt9		-2.3376217	
Cdk5rap3		-2.3396547	
Ttc29		-2.3399932	
Gatc		-2.3407533	
1700037C18Rik		-2.3407538	
Chrm3		-2.340957	
Zfp429		-2.3416917	
Spag11b		-2.3417888	
Pcp2		-2.341952	
Trdmt1		-2.3425722	
Tmem200b		-2.3428922	
Psg22		-2.3431404	
Camta2		-2.3432178	
Fev		-2.344138	
Smarce1		-2.3442044	
Srebf2		-2.3444324	
Arhgap15		-2.3452177	
Accsl		-2.345371	
Cntn1		-2.3459742	
Ppp2r1a		-2.3462548	
Skint3		-2.3466702	
Hbb-y		-2.3478973	
Mup3		-2.3489864	
Ces3a		-2.3491504	
Mcpt2		-2.3509989	
Lactb2		-2.3516676	
Sycp1		-2.352153	
Lefty1		-2.3526368	
Hk2		-2.3528898	
Trmu		-2.3534799	
Caps2		-2.3537233	
Spint1		-2.3537524	
Ugt2b1		-2.3539443	
Cyp2s1		-2.3541236	
Fgf3		-2.3548925	
Dnaaf6b		-2.3552086	
Rad51b		-2.3552601	
Ifitm1		-2.3552787	
Nat8f5		-2.355918	
Mgat1		-2.3559968	
Uts2		-2.356864	
Rbp4		-2.3574123	
Akt1s1		-2.357693	
Corin		-2.3579102	
Iqca1l		-2.3579845	
Chl1		-2.358744	
Fam205c		-2.3588092	
F13b		-2.3588681	
Crabp2		-2.3596694	
Cryba1		-2.3597257	
Cyhr1		-2.3598099	
Zfp24		-2.3603735	
Cldn8		-2.362076	
Gm50092		-2.3627434	
Stimate		-2.363199	
Nudt12		-2.3642008	
Col1a1		-2.3649876	
LTO1		-2.365162	
Xylb		-2.365861	
Inmt		-2.3658967	
Dpy19l2		-2.3660862	
Paqr7		-2.3664443	
Pcyt2		-2.3673134	
Stmnd1		-2.3674486	
Fgfr3		-2.3674624	
Kcnj5		-2.3677633	
Dcaf13		-2.36801	
Ado		-2.368748	
Fndc1		-2.3689272	
Bhlha15		-2.3701553	
Lhfpl5		-2.373099	
Cd300c2		-2.3731384	
Sec22a		-2.373386	
Or10al2		-2.3736808	
Slc35b2		-2.3741605	
Nrg2		-2.374474	
Puf60		-2.376007	
Plk5		-2.3764324	
Zbtb3		-2.3767772	
Cdc42ep5		-2.3770025	
Nipsnap1		-2.3771708	
Mul1		-2.377728	
Irx2		-2.3778603	
Abcc1		-2.3779345	
Tmod3		-2.380061	
Qpct		-2.3803608	
Khdc3		-2.3805466	
Nms		-2.3806646	
Zfp541		-2.3810296	
Cfap74		-2.3812451	
Slc38a8		-2.3834136	
Wdr17		-2.3836055	
Catsperb		-2.3856723	
Atpaf1		-2.386086	
Elac2		-2.386129	
Acsm1		-2.386743	
Adh7		-2.3868928	
Kap		-2.3873801	
Methig1		-2.38739	
Cdkl5		-2.3877137	
Dars		-2.3879786	
Phlda2		-2.3885858	
Cyp4f13		-2.388768	
Spats2		-2.3888426	
Klhl28		-2.3891644	
Obp1a		-2.3904994	
Ppp4r3b		-2.3905997	
Actc1		-2.3909168	
4930579G24Rik		-2.3912437	
Septin14		-2.3917131	
Angpt2		-2.3922622	
Btbd17		-2.3924518	
Zfp677		-2.3924673	
Selp		-2.3932714	
Kcne3		-2.393539	
Slc19a1		-2.393695	
Lilra6		-2.393901	
Dtwd1		-2.3942068	
B4galnt2		-2.394576	
Pip4p1		-2.3947368	
Kpna4		-2.3955722	
Zdhhc21		-2.3956275	
Krtap8-1		-2.3956342	
Marchf10		-2.3961744	
1700018G05Rik		-2.3965433	
Eef1akmt4		-2.39705	
Esrrb		-2.397156	
Mettl7a3		-2.3975465	
Hcrt		-2.397764	
Cfap65		-2.3981912	
Pcsk2		-2.3990684	
Gm5678		-2.399544	
Hoxb1		-2.3998885	
Magix		-2.400735	
Mat2a		-2.4010978	
Rspo4		-2.4019175	
Map3k1		-2.4024117	
Tomm20l		-2.4039838	
Aadat		-2.4043884	
Hipk3		-2.4057267	
Vasn		-2.4058938	
Kera		-2.4059486	
Kmt5c		-2.40772	
Spocd1		-2.407904	
Erbb4		-2.408422	
Dnah10		-2.4086363	
Slc41a2		-2.4092624	
Egfem1		-2.409701	
Slc25a41		-2.4098308	
Serpinf2		-2.410363	
Spaca1		-2.4122233	
Nos3		-2.4123435	
Fate1		-2.4127324	
Garem1		-2.4128358	
Gclc		-2.4139419	
Krt82		-2.4140182	
Il36b		-2.4145594	
Anxa9		-2.4150193	
Pgap3		-2.4150984	
Mogs		-2.4153843	
Hectd3		-2.4154534	
Dmrt1		-2.4158094	
Smpd2		-2.4167361	
Cwh43		-2.417425	
Npas4		-2.4174833	
Hspb7		-2.417978	
Cpsf2		-2.419047	
Btd		-2.4194415	
Dcstamp		-2.4205801	
Prss50		-2.4207056	
Fnbp1l		-2.4210618	
Sun5		-2.421783	
Rnf4		-2.4220629	
Rps18-ps6		-2.4222996	
Bgn		-2.422351	
Col1a2		-2.4227912	
Fam24a		-2.4234672	
