NAME	TITLE	SCORE	
Tgfb3		0.51155895	
Atpsckmt		0.511432	
Ano4		0.51033014	
Haus6		0.51030725	
Dcaf4		0.5100242	
Gjb5		0.5096668	
Ndufs7		0.5093934	
Htr1d		0.5093368	
Pcyt1b		0.50886047	
Ap5m1		0.50867647	
Pak4		0.50860345	
Artn		0.50836724	
Trmt13		0.50831664	
H2ac20		0.5081743	
Ulk3		0.5078029	
6030458C11Rik		0.50772685	
Cbs		0.507527	
H3c10		0.50750244	
Spaca9		0.5062561	
S100a2		0.50604856	
Cabyr		0.5059166	
Slc4a1ap		0.5058476	
Aldh16a1		0.5056904	
Gpr137b		0.5046251	
Alg14		0.5043834	
Traf3ip2		0.5040556	
Sirt5		0.5039615	
Vmn1r82		0.50333756	
Kctd17		0.5030943	
Gm42420		0.50276047	
Rab12		0.50267565	
Or4c101		0.5025977	
Hmg20a		0.5025173	
Or7g29		0.50189793	
Asic1		0.50117284	
Or10ag53		0.5010188	
Pskh1		0.49992925	
Pitpnm2		0.49946576	
Txnrd2		0.49833086	
Il22ra1		0.49813223	
Esyt1		0.4979401	
Tyw3		0.49786493	
Arl6ip1		0.49741042	
Nelfe		0.496992	
Hsf2bp		0.4955104	
Pik3r4		0.49407607	
Car14		0.49390113	
Amer3		0.49383214	
Fam107a		0.4937291	
Or2a5		0.49323812	
Klhl6		0.49302498	
Ccdc61		0.49235794	
Sema4b		0.49231505	
Cdkl3		0.4922408	
Herpud2		0.49185577	
Spata25		0.49152952	
Aacs		0.4908327	
Slc5a4b		0.49061316	
Ccdc51		0.49052414	
Comt		0.48940814	
Shkbp1		0.48875627	
Gm2244		0.48874646	
Inha		0.48857614	
Vmn1r29		0.4885707	
Lce1a1		0.4885334	
Smdt1		0.48812827	
Nup50l		0.4880194	
Defa43		0.48770583	
Gm8267		0.48722947	
Chd1l		0.4869493	
Best3		0.4867788	
Dck		0.48661014	
Dusp13		0.48621538	
Atp5d		0.48597634	
Adgrg3		0.4857973	
Lrrc41		0.48570365	
Zfp68		0.4854919	
1110025L11Rik		0.4852512	
Scaf11		0.48486376	
Zfp418		0.48458704	
D17H6S53E		0.48420772	
Ate1		0.48415625	
Shfl		0.48396787	
Foxa3		0.48372868	
Trmt9b		0.48338807	
Gper1		0.4830379	
Pibf1		0.4828042	
Plp2		0.48196226	
Stimate		0.4817538	
Zfp637		0.4815551	
Zfp955b		0.48147413	
Fbxo2		0.48138118	
Slc39a3		0.48133922	
Tango6		0.48117957	
C2cd4c		0.4802279	
Dolk		0.48004663	
Trim6		0.47937736	
Dapl1		0.4793356	
Rapgef2		0.47893086	
2700062C07Rik		0.47874153	
Orc1		0.47870094	
Ammecr1l		0.47683626	
Ythdc1		0.4766453	
Rskr		0.47659734	
Acot1		0.4762985	
Retreg2		0.476152	
Stpg1		0.47563395	
Tmem234		0.4755219	
Cysltr1		0.47530937	
Vgll3		0.47520313	
Atf6		0.47474962	
Rnf227		0.4742286	
Gm8369		0.47409934	
Usp5		0.4739044	
Has1		0.47384155	
Slc41a2		0.47335717	
Itfg2		0.47273135	
Lce1d		0.4727294	
Tmem211		0.471826	
Got2		0.4716302	
Ascc2		0.47158536	
Bbs1		0.47142196	
Smo		0.47137544	
Crem		0.4707112	
Htatip2		0.47038224	
Gm28043		0.4703274	
Usp22		0.47008452	
Trmt1		0.46983138	
Vmn1r221		0.46964267	
Apeh		0.46906224	
Copb2		0.46892893	
Ssr1		0.4678311	
Fign		0.46730137	
Malrd1		0.46664742	
Ppp1r7		0.4666467	
Prkd1		0.46609077	
Dlg4		0.46604788	
Spred2		0.46578762	
Vegfc		0.46556607	
Tnrc18		0.4653315	
Taf5l		0.46531132	
Slc5a3		0.46528736	
BC051019		0.46461996	
Large1		0.464294	
Phf6		0.46422023	
Lipo3		0.46278647	
Zfp507		0.46262422	
Nek4		0.46189213	
Pdpk1		0.46177408	
Smg5		0.46111715	
Zbtb11		0.46065181	
Rbpjl		0.46014938	
mt-Co3		0.4601037	
Shtn1		0.45995468	
Fam221a		0.45909718	
Pusl1		0.45817584	
Cercam		0.45804736	
Pef1		0.45791808	
Picalm		0.4573615	
Abtb2		0.45696074	
Pdik1l		0.45639247	
Odf2l		0.4562898	
Apbb2		0.4560523	
Rbms1		0.45597503	
Gm28041		0.45589432	
Eral1		0.45587713	
Ralgps2		0.45550725	
Mrpl42		0.455119	
Dtwd1		0.45503122	
Zgpat		0.45479748	
Mlkl		0.45469633	
Tfeb		0.45429137	
Btbd6		0.45367342	
Sntg1		0.45340005	
Mkrn1		0.45298296	
Crtc3		0.452638	
Or4g16		0.45246208	
Rhobtb3		0.45211434	
Trappc3		0.451662	
Klhl41		0.45140538	
F2rl3		0.45129988	
Or52e8		0.45115224	
Kif1b		0.4510318	
Gm20518		0.45064217	
Vps11		0.4506298	
Rbm43		0.44982892	
Casp7		0.44957516	
Pum1		0.44955623	
Cep57l1		0.4488429	
Fam166a		0.4477219	
Mllt6		0.44757643	
Dym		0.44750285	
Them7		0.4474572	
Orai3		0.4472149	
Togaram1		0.44692174	
H3c4		0.4467795	
Gm28044		0.4467075	
Syvn1		0.4466305	
Or5g23		0.4465442	
Onecut2		0.44622552	
Evx2		0.44620496	
Ubl7		0.44573894	
Jade1		0.44487754	
Morc3		0.44433117	
Prkn		0.44382444	
Ggt1		0.44281638	
Nyap1		0.44240034	
Hilpda		0.44235954	
Arpc3		0.44211036	
Mrps34		0.44135314	
Gmppb		0.44114897	
Asb15		0.44070265	
Mup20		0.4397637	
Nop10		0.43970987	
Lin52		0.4395082	
Or7g19		0.439235	
Ifit1bl2		0.43907508	
Tmem203		0.4383627	
Rbsn		0.43823847	
Prkaca		0.43809143	
Ppp2r2c		0.4373065	
Ggnbp2		0.43654996	
Tada2b		0.43597752	
Spem1		0.43561542	
Gm5426		0.4355712	
Ndfip2		0.43519396	
Mst1		0.43482813	
Or12j4		0.4346883	
Msl3		0.43462875	
Tektip1		0.4346208	
1700001K19Rik		0.43361565	
Obox8		0.43323958	
Rnf133		0.43295154	
Elk1		0.43272635	
Pold2		0.43257645	
Tab3		0.43247402	
Cd8b1		0.4324279	
Vsig10l		0.4323898	
Egr2		0.43228874	
Ogg1		0.43222857	
Thoc3		0.43144754	
Guca1a		0.431264	
Hrg		0.4312071	
Ubxn2a		0.43119767	
Cap2		0.43015742	
Sowahc		0.42883924	
Six4		0.42862743	
Uqcrb		0.42668352	
Ifnz		0.42656782	
Mpp2		0.426519	
Cyp20a1		0.42646196	
Podxl		0.4261806	
Ipp		0.4261374	
Prkd2		0.42596835	
Nog		0.4254004	
Zfp874a		0.42503753	
Inhbb		0.42474133	
Ccdc106		0.4242011	
Chmp6		0.42397317	
Helq		0.42391852	
Zfp58		0.4227597	
Zfp759		0.42258385	
Sgtb		0.4224207	
Icam2		0.42212364	
Smyd4		0.42199314	
Prelid3a		0.42039537	
Chd3		0.42025363	
Dlat		0.41993937	
Krtdap		0.41984713	
Zbtb16		0.4192218	
Tpm3		0.41902548	
Eva1b		0.41890624	
4921517D22Rik		0.418118	
Guca1b		0.41795084	
Zfp966		0.41793686	
Pycr2		0.41734678	
Ldlrap1		0.41699147	
Tbccd1		0.41696864	
Dmtf1l		0.416929	
Tmub2		0.41687027	
Trim72		0.41685477	
Mkrn2		0.41646463	
Mical3		0.41608116	
Xlr4c		0.41467416	
Tpst2		0.41452983	
Nrbp1		0.4143125	
Or11g24		0.41411254	
B4galt7		0.41399366	
B9d1		0.41369763	
Or5h22		0.41156045	
Asb8		0.4096903	
Hmg20b		0.40953636	
Saxo1		0.40891507	
Fam149b		0.40873358	
Ckmt1		0.40871203	
Kctd19		0.4086158	
Polr2k		0.4085033	
Psme1		0.40784833	
Cpsf3		0.40779316	
Pkd2		0.40754133	
Gm20594		0.40666944	
Zbtb48		0.40656242	
Tex2		0.4058034	
Vmn2r25		0.4044756	
Smtn		0.4041623	
E2f6		0.4041223	
Castor1		0.40375787	
Lingo4		0.40354395	
Ess2		0.40325847	
Cfap20		0.4029776	
Gm16867		0.40251908	
Usp26		0.4023232	
Nubp2		0.40229884	
Ywhaz		0.40183368	
Gpr155		0.40165618	
Tm6sf1		0.40162233	
Cpeb3		0.40136826	
Pank4		0.40120202	
Gm13306		0.40106308	
Dand5		0.39992294	
Mnt		0.39975035	
Pptc7		0.39974883	
Zfp968-ps		0.3987677	
Vmac		0.3980965	
Hexim1		0.3979004	
Aplp2		0.39775547	
Or8g20		0.39770985	
Adamts15		0.3976955	
Cntn3		0.39743662	
Tex264		0.39695415	
Or8u8		0.39657265	
Ints4		0.3960916	
Prom2		0.39593816	
Dffa		0.39527366	
Hhipl2		0.3943542	
Mrpl51		0.39352354	
Pax4		0.39303344	
Zfp976		0.39302686	
Map3k11		0.39281622	
Slc30a7		0.3922676	
Plekhg2		0.39189768	
Ankib1		0.39164907	
Timm22		0.39143968	
Med6		0.39101762	
Vars2		0.39090922	
Smg6		0.3908832	
Acox3		0.39008233	
Lcp2		0.39003173	
Hsph1		0.38934672	
H1f6		0.3890611	
Galnt2		0.38845432	
Mrpl28		0.3877976	
Ctla2b		0.3876115	
Cldn11		0.38741675	
Ugt1a7c		0.38670364	
Usp18		0.38622206	
Crocc		0.38613686	
Sumf2		0.38547966	
Tlr2		0.38516763	
Cd101		0.38474414	
Gm5157		0.3847268	
Dcaf7		0.3845477	
Zfp973		0.38403955	
Ctcf		0.3839866	
Arhgef28		0.38345584	
Stard3nl		0.38328257	
Pnrc1		0.38325676	
Nmur2		0.3827503	
Cyp3a59		0.38258672	
Rab24		0.38243514	
Plxnb1		0.38220873	
Dhodh		0.38198614	
Tbpl1		0.3817794	
Sec14l3		0.381309	
Zdhhc21		0.38074753	
Vti1a		0.38009244	
Napepld		0.37989163	
Ppp6c		0.37983003	
Cenpu		0.3797818	
Gtsf1l		0.37951764	
Phospho2		0.3794932	
Tex19.1		0.37875652	
Sema3d		0.3784596	
Ngrn		0.37824786	
Taok1		0.3774256	
Nrbp2		0.3773781	
Otop1		0.37725088	
Arhgef11		0.3766835	
Cd93		0.37658393	
Svs6		0.37632346	
Fndc9		0.37583193	
Tspo2		0.3758111	
Glrx2		0.37516478	
Ubxn8		0.37460637	
Gsta2		0.37455353	
Dnajc21		0.37401095	
Adgrf2		0.3740017	
Zfp433		0.37385347	
Spata13		0.37285724	
Or10h1		0.37248594	
Trim41		0.37192047	
Knop1		0.37189934	
Dhx57		0.37187195	
Os9		0.37180576	
Ppp2r5e		0.37146723	
Or10ag59		0.3707398	
Fam219b		0.3706818	
Dele1		0.36988968	
Or4k2		0.369887	
Tmem94		0.36908802	
Lrrc74a		0.3689221	
Teddm1b		0.36872128	
Nr4a2		0.36831385	
Rab11fip3		0.3680556	
Pik3c2a		0.36804703	
Igf2r		0.368021	
Or4a81		0.36781257	
Or8d2		0.36763892	
Pcdhga4		0.36718583	
Cnr1		0.36642662	
Cep295nl		0.36603072	
Nudt13		0.36594787	
Mospd3		0.36567208	
Ugt2b34		0.36518255	
E430018J23Rik		0.36516613	
Gm13030		0.36418453	
Or13c3		0.36409917	
Rnf225		0.36301017	
Pls1		0.36297464	
Tspan2		0.36128047	
Crlf2		0.36084864	
Qtrt2		0.36063126	
Rc3h1		0.36034566	
Btbd2		0.35985616	
Eif1ad3		0.3597935	
1700123O20Rik		0.35967997	
Rrh		0.35957277	
1700001O22Rik		0.35921788	
Psme3ip1		0.35902426	
Bpnt1		0.35896423	
Zfp972		0.3589069	
Frg2f1		0.35836378	
Churc1		0.35831216	
Kcnj12		0.35802788	
Plekha1		0.3568615	
Tprgl		0.35656914	
Cryz		0.3561999	
Nudt19		0.3555785	
1700003F12Rik		0.35492662	
Hmbox1		0.35427514	
Rnf122		0.35389772	
Rpn2		0.35363832	
Macroh2a1		0.35317996	
Emc4		0.35300833	
Ing4		0.3528414	
Gtse1		0.35273734	
Lypd5		0.35200822	
Cog8		0.3512371	
Homer1		0.3509794	
Grpel1		0.3500903	
Prkar2a		0.3498902	
Ssbp4		0.34946594	
Rab9		0.34907445	
Atp9a		0.34880775	
Ywhaq		0.34628358	
Pkn3		0.34615278	
Gm11992		0.34527057	
Mboat2		0.3448521	
Gc		0.3446381	
Lnx2		0.34448224	
Dda1		0.34401703	
Or2ag2b		0.34397528	
Nradd		0.343575	
Sec11c		0.34356067	
Ryk		0.34342408	
Eef2kmt		0.3431635	
H2bc7		0.3429037	
Ltk		0.34258533	
Cnpy1		0.3425693	
Zbtb1		0.34236333	
Lypla2		0.3420485	
Gpr165		0.34151953	
Cyp2d34		0.34142607	
Vmn2r70		0.3413947	
Ell		0.3407351	
Allc		0.34071624	
Zswim8		0.34043372	
Mapre2		0.34041622	
Atp5g3		0.34035957	
Apol8		0.3401841	
Phaf1		0.33978897	
Tnfsf18		0.33944038	
Hgsnat		0.33853966	
Dvl2		0.33812565	
Ccs		0.33797106	
Mc4r		0.3378552	
Dennd10		0.3378407	
Pramel31		0.33724895	
Zfp790		0.33715504	
Setd1a		0.3362019	
1700037H04Rik		0.33613738	
Zfp979		0.3361299	
Avpr1a		0.33608723	
Inafm2		0.33578926	
Kcna5		0.3354072	
Exosc3		0.33539653	
Nfix		0.33512628	
1700001C19Rik		0.334722	
Ces1b		0.33450097	
Krt90		0.33448228	
Tmem231		0.33398253	
Dguok		0.3337945	
Rap2c		0.3337025	
Ccdc194		0.33338737	
Adamts5		0.3325806	
Natd1		0.33249298	
Ptp4a1		0.33249205	
Selenok		0.33129737	
Plbd2		0.3311918	
Smarcd2		0.3310233	
Atl1		0.33088332	
Rbm24		0.3302664	
Sec14l2		0.32993123	
Cog4		0.32943845	
Dynlt1b		0.32925293	
Hira		0.32878378	
Cpt1a		0.32817453	
Uba2		0.32712606	
Smim11		0.32698745	
Klrk1		0.3266933	
Vmn1r60		0.3262056	
Fam217a		0.3257431	
Zscan2		0.32534724	
Yipf2		0.32498088	
Tnrc6a		0.32481083	
Fbrs		0.32462135	
Tnpo2		0.32452026	
Ahrr		0.32438245	
Csnk1d		0.32400048	
Flywch1		0.323502	
Bak1		0.32298043	
Hepacam2		0.32285887	
Gcc1		0.32242247	
Renbp		0.3220175	
Rbm12		0.32132185	
Tex43		0.3211827	
Psmc2		0.3208521	
Ano3		0.32082406	
Arid4b		0.32031775	
Hgs		0.31921107	
Chd8		0.31918308	
Tomm20		0.31916076	
AB124611		0.31888902	
Ipo4		0.31878573	
Coa4		0.31874245	
Mov10		0.31864867	
Tmem100		0.31833002	
Snx19		0.3181003	
Hsd17b12		0.3177715	
Dynlt2b		0.31718943	
Zfp366		0.3171509	
Tafazzin		0.31686968	
Or13a1		0.316732	
Hoxa1		0.3157549	
Or10al4		0.31519082	
Garin2		0.3149535	
Kcnj11		0.31422982	
Cyp4v3		0.3140178	
Ttc13		0.31299	
Cstdc5		0.3123038	
Zkscan17		0.31218606	
Entr1		0.31218255	
Kat14		0.31140855	
Lztr1		0.3111912	
Rasgef1b		0.3110175	
Rnf141		0.31094623	
Kmt5a		0.31081095	
Dpysl3		0.31076306	
Llgl2		0.30921724	
Or4z4		0.3092079	
Pdf		0.309191	
Gm20498		0.30902	
Sprtn		0.30877912	
Nhlrc2		0.3075874	
Sell		0.30735987	
Fbxl9		0.30647898	
Zswim9		0.3059645	
Slc38a7		0.30577806	
Tuba3a		0.3057216	
Or4x13		0.3050348	
Slc22a23		0.304941	
Nup58		0.3047219	
Zdhhc2		0.30462366	
Or6k14		0.3042783	
Dipk1c		0.3041843	
Zmym3		0.30403358	
Crot		0.3039469	
Clcn3		0.30322558	
Or52h1		0.30321017	
Zfp141		0.30319902	
Zfp109		0.3023549	
Map3k21		0.30179325	
Nme6		0.3012476	
Cdh5		0.3010538	
Ager		0.3009449	
Sh3d21		0.30083433	
Sptlc3		0.30016622	
Necap1		0.29989564	
Trim30c		0.2995534	
Casc1		0.29927877	
Btd		0.2990158	
Rnf34		0.2985136	
2310061N02Rik		0.29849732	
Pctp		0.29799616	
Or6c200-ps1		0.29739437	
Srek1ip1		0.29709676	
Mynn		0.29663727	
Sdc3		0.29632342	
Nepro		0.29597422	
Adamts6		0.29593453	
Fgf9		0.2958895	
Sirt7		0.29557103	
Exosc4		0.29530558	
Ppig		0.29387626	
Fam171a1		0.2938196	
Prr19		0.29339263	
Cdc16		0.29291633	
Naa15		0.29248348	
Odaph		0.2917387	
Ces2b		0.29136595	
Vmn2r6		0.2912312	
Smug1		0.29097557	
Cyp2a4		0.29049033	
Gtf3c4		0.29043207	
Rpap3		0.2902873	
Vmn1r42		0.28986347	
Faim		0.28936806	
Rac3		0.2893492	
Sap18		0.28925332	
Pla2g6		0.28922376	
Cir1		0.2891687	
Or10ag60		0.28849933	
Cstf1		0.28808227	
Map3k7		0.28786334	
2310030G06Rik		0.2876386	
Proca1		0.28749263	
Klhdc3		0.28622538	
Sult1b1		0.2861059	
Exd2		0.28606883	
Orai1		0.2855893	
Rab22a		0.2853544	
Cope		0.2844457	
Or2ag13		0.28444064	
Tmem144		0.28398204	
Gm16253		0.2826553	
Gorasp1		0.28251815	
Wnt16		0.28246644	
Aspa		0.28244615	
Htr1f		0.28237468	
Ggcx		0.281959	
H2ac23		0.28069818	
Zdhhc16		0.28049842	
Or51e2		0.27998555	
Pate9		0.2799804	
Kansl1		0.2796941	
Bex4		0.27911556	
Prkag1		0.27911314	
Glt8d2		0.2785906	
Zfand2b		0.2785593	
Or5b113		0.27853498	
Gcnt1		0.27845117	
Fam151b		0.27838105	
Wdr11		0.27816206	
Ccdc6		0.277567	
Spice1		0.27748346	
Fundc1		0.27738383	
Slc22a26		0.2772716	
Lta4h		0.2767163	
Apmap		0.2757636	
Nexmif		0.2755919	
Setdb2		0.27556238	
Adck2		0.27551907	
Qpctl		0.27536803	
Rgs1		0.2751625	
Cage1		0.27441514	
Ctdspl2		0.27416435	
Tmem150a		0.2734943	
Heatr6		0.2734098	
Hacd2		0.27305663	
Slc35a2		0.27251768	
Mrpl27		0.2725151	
Arl5b		0.27229095	
Snx6		0.27215067	
Mapk1ip1l		0.27176365	
Fam185a		0.27139205	
Lnx1		0.27138072	
Prl2a1		0.27125242	
Rnf187		0.27100435	
Avl9		0.26977277	
Or6f1		0.26953346	
Ago4		0.26946452	
Vmn2r118		0.2689707	
Cdc40		0.2682497	
Kpna6		0.26754293	
Nptxr		0.26721045	
Nmnat3		0.26664236	
Net1		0.26647687	
Hsf1		0.26647455	
Adrm1		0.2662237	
Syne3		0.26547873	
Qrich1		0.26523477	
Zmynd8		0.26490632	
Arid1b		0.26430956	
Cep68		0.26409635	
Ccne1		0.26394212	
Men1		0.26386473	
Itfg1		0.262511	
Senp2		0.261511	
Sec23ip		0.26106048	
Clec1a		0.26099047	
Trappc13		0.26066622	
Sun2		0.2605155	
2810021J22Rik		0.2604953	
Gm7168		0.26044923	
Dram1		0.2604224	
Apold1		0.25995028	
Gpkow		0.2596198	
Nfyb		0.25941762	
Phlpp2		0.258862	
H2az2		0.2588004	
Myef2l		0.25866997	
Dhrs7b		0.25808337	
Vps18		0.25678813	
Abca13		0.256403	
Gapt		0.2560554	
Atp13a1		0.25599656	
Ivl		0.2557717	
Fam187b		0.2553838	
Loxl4		0.25538024	
Mkks		0.25530025	
Zfp651		0.2547336	
Dusp12		0.25469783	
Sh3bp5l		0.25455108	
Stat6		0.2534904	
Or8k41		0.25335464	
Wdpcp		0.2531776	
Fam168b		0.25312927	
F9		0.25301108	
Il17a		0.25296614	
Mapk7		0.25244436	
Zfp764		0.25190824	
Tubgcp5		0.25161222	
Pdia5		0.2506837	
Gapvd1		0.25034863	
Dsp		0.2500502	
Plod1		0.24980481	
Arhgef3		0.24959435	
Mef2d		0.24944635	
Csnk1a1		0.24934046	
Adrb2		0.2488107	
Efs		0.24874786	
Pex2		0.24851282	
Zbtb49		0.24842389	
Fndc4		0.24796526	
Adra2a		0.2477057	
Lat2		0.24768855	
Rab2a		0.24737878	
Tmem69		0.24731427	
Tmem51		0.24706228	
Rlim		0.24690746	
Zfp119a		0.2467192	
Gm49027		0.24658912	
Zfp868		0.24629454	
Pcgf3		0.246097	
Or13a19		0.24549943	
Scamp2		0.24549882	
Gprc6a		0.24538955	
Or3a1c		0.24501964	
Ankrd13b		0.24477631	
Fbxo38		0.24458222	
Pcdhb20		0.24416746	
Or10s1		0.24396943	
Or8b48		0.24396625	
Rere		0.2439554	
Rint1		0.24382383	
Rab43		0.24357238	
Prkab2		0.24350394	
Gm5478		0.24345945	
Aup1		0.2434345	
Erlin1		0.2422264	
Med29		0.24215832	
Ovca2		0.24125639	
Tmprss5		0.24119678	
Klhl20		0.24095376	
Dbx1		0.24090135	
Mboat7		0.24052297	
Ormdl1		0.24004674	
Aqp6		0.23993436	
1700018B08Rik		0.23986681	
Ubac2		0.23986019	
Slc35f4		0.23985167	
Nup133		0.23929457	
Abca12		0.23888515	
Fdps		0.23835902	
Ddx56		0.23807757	
Tpp2		0.23795028	
Gm6526		0.23769835	
Tcf15		0.23715658	
Tmem45a		0.23712035	
Pgam2		0.23710786	
Dctn5		0.23694532	
Cyb561d1		0.23628703	
Eri2		0.23617335	
Zfp35		0.23563142	
Or2t44		0.23562396	
Borcs6		0.23545563	
Spata31d1d		0.23545302	
Ing5		0.23506048	
Akr1a1		0.23478477	
Or4c104		0.23478264	
Bag4		0.2340616	
Med31		0.23377454	
Cdca7		0.2334223	
Gpha2		0.2330841	
Or2y1d		0.23299576	
Lyrm7		0.23253	
Zfp595		0.23237687	
H2-M10.6		0.23230092	
Myo9b		0.2320258	
Ttc32		0.23147915	
Faim2		0.23125134	
Cyp27b1		0.23071723	
Ten1		0.2304648	
Iho1		0.23046027	
Vkorc1		0.23034328	
Gipc2		0.23032871	
Sptan1		0.23022477	
Nosip		0.23007281	
Pet100		0.2298274	
Slc27a5		0.22979647	
Ggct		0.22952046	
Vmn2r7		0.22944435	
Gm4841		0.22891262	
2310011J03Rik		0.22873946	
Nek5		0.22742513	
Polr1b		0.22732073	
Mmp11		0.22601902	
Ift20		0.22580785	
Ndufa3		0.22548245	
Rxfp1		0.2253687	
Hcst		0.22518006	
Mtmr12		0.22487117	
Gm14409		0.22382164	
Shld1		0.2236302	
Ttc39b		0.22352104	
Sdr16c6		0.22312978	
Vpreb1a		0.22293296	
Qars		0.22268318	
Fam184b		0.22226813	
Tspan17		0.22201814	
Lce1j		0.22185747	
Vmn2r105		0.22177832	
Cfap126		0.22142372	
Phf1		0.22082736	
Zfp712		0.22069687	
Smarcd1		0.22051673	
Gemin8		0.22016676	
Isoc2a		0.21996848	
St3gal2		0.21937525	
Maskbp3		0.21911871	
Atp12a		0.21867886	
Cd55b		0.2186743	
Flad1		0.21799383	
Ccdc84		0.21773224	
Stx11		0.21769959	
Eif4h		0.21743378	
Speer3		0.21657827	
Ampd1		0.21655396	
Fbxl15		0.21649581	
Bag6		0.21633601	
Zdhhc6		0.21600856	
Or5aq6		0.21525897	
AW209491		0.21504408	
Ace2		0.21499227	
Alg11		0.21483552	
Cactin		0.21454833	
Ifi206		0.21393178	
Oxld1		0.21291266	
Zfp120		0.2128995	
Zmym4		0.21263795	
Ythdf1		0.2124208	
Or13d1		0.21237665	
Hsdl2		0.21218288	
Ubxn10		0.2112909	
Gmeb1		0.21086144	
Usp9y		0.21070503	
Icmt		0.21017319	
Cmtr2		0.2099677	
Lgr4		0.20989095	
Spred1		0.2097578	
Mmrn2		0.20953956	
Dcc		0.20943666	
Foxh1		0.20862153	
Or51g1		0.20780315	
Mok		0.206896	
Mex3d		0.20577328	
Or8c15		0.20566836	
Or5m3b		0.20510557	
Gigyf2		0.20504907	
Slc6a21		0.20497955	
P2ry6		0.2049066	
Or1ad8		0.2042882	
mt-Co2		0.2042214	
Zfp707		0.20407134	
Gm29094		0.20403679	
Nle1		0.20347425	
Znrf4		0.20343824	
Tmx4		0.20336221	
Vcpip1		0.20334396	
Lin37		0.20333399	
Zfp275		0.20323451	
Edc3		0.20281439	
Mettl21a		0.20257153	
Aff4		0.20256439	
Calcoco1		0.20133634	
Zbtb14		0.20082857	
Blcap		0.20028982	
Or5an1		0.20005593	
Atmin		0.19980317	
Dlx4		0.19905995	
Asb7		0.19848846	
Gjd4		0.19814944	
Slx1b		0.19809423	
Gpr34		0.19760264	
Aadacl4		0.19694236	
Ndufaf2		0.19694151	
Cln5		0.19624026	
Nupl2		0.1962274	
Defa24		0.19597706	
Adamtsl5		0.19597046	
Foxj1		0.19535787	
Negr1		0.1952699	
Znhit1		0.19482686	
Fkbp8		0.19403817	
Adcy4		0.19376113	
Pfdn2		0.19350691	
Alpl		0.19255805	
Rab5b		0.19236608	
Cars2		0.19235839	
Adamdec1		0.19182949	
Tmem161a		0.19163965	
Tex13b		0.19149156	
Tmem132d		0.19075227	
Slc9a8		0.19027837	
Aqp3		0.1901453	
Cdh24		0.19003025	
Or8g28		0.18966071	
Cfap45		0.18963131	
Git2		0.1896069	
Zfp710		0.18958005	
Smc5		0.18931584	
Atp9b		0.18928286	
Tmem186		0.18876316	
Saxo2		0.1882726	
Zbed6		0.18782291	
Nr4a3		0.18731153	
Chtf8		0.18723427	
Zer1		0.18703224	
Or6c1b		0.18669865	
2810459M11Rik		0.18665366	
Iqck		0.18645456	
Carmil1		0.18642952	
Nhs		0.18597503	
Zdhhc3		0.18536682	
Gcfc2		0.18494804	
Or1x2		0.18471088	
Rabl2		0.18469541	
Stfa1		0.1846117	
Or5b120		0.18416709	
Zfyve1		0.18403433	
Usp24		0.18385613	
Ptpn4		0.18353187	
Spata20		0.18319672	
Cstf2t		0.18312334	
Cplane2		0.1830412	
Myo6		0.1829328	
Gm27029		0.18292163	
Wsb2		0.18285824	
Ciz1		0.18261546	
Gmfb		0.1825466	
Coro1b		0.18183723	
Smad4		0.18142197	
Smim27		0.18124597	
Ccn5		0.17924964	
Prps2		0.1791018	
Ugt3a1		0.17877571	
C4bp		0.1779667	
Armc9		0.17790984	
Lias		0.17789066	
Dusp14		0.177629	
Shpk		0.17734115	
Dmac2		0.17690012	
Fcrl6		0.17656271	
Mplkip		0.17633115	
Pcdhb13		0.17616323	
Vmn1r210		0.17567651	
Rit1		0.17564976	
Isg20l2		0.17538117	
Prdm15		0.17517786	
Derpc		0.17503986	
AY074887		0.17498884	
Zscan10		0.17486702	
Fcgrt		0.17483315	
Pcdhgb7		0.17423332	
4930522L14Rik		0.1741441	
Apom		0.1741179	
Cramp1		0.17400791	
Amot		0.17393415	
Amz1		0.17384788	
Naa12		0.17362893	
Ccdc186		0.17311554	
Lpar4		0.17289332	
Enpp6		0.17279813	
Camk2d		0.17168172	
Zfp943		0.17161004	
Cyth4		0.17156832	
Kars		0.17154716	
Ms4a8a		0.17150396	
Or10n1		0.17130001	
Rufy3		0.17103134	
Col4a3		0.17078802	
Megf10		0.17036691	
Cldn5		0.17010029	
Ttc38		0.16921559	
Klf15		0.16825685	
Cox7a1		0.16806367	
Cyp27a1		0.16712882	
Zfp317		0.1669558	
Wdr35		0.16652219	
Blmh		0.16638434	
Kat6a		0.16588767	
Homez		0.1656341	
Macrod1		0.1655829	
Mrgpre		0.16529222	
Pwp2		0.16485906	
Lalba		0.16481999	
Cdt1		0.16458872	
BC024063		0.1642641	
Kctd6		0.16411349	
Rnase2b		0.16362049	
Or6k2		0.1634527	
Cdk9		0.16295767	
Ifna16		0.16179714	
C2cd3		0.16151802	
Crygn		0.16143487	
Tchp		0.16097566	
Il18rap		0.1608463	
Kics2		0.16079047	
Cyp2e1		0.16073361	
Polr1has		0.16054711	
Mief2		0.15984347	
Zbtb38		0.15933545	
Stambp		0.15927298	
Bag5		0.15919775	
Rflnb		0.1589384	
Gmeb2		0.15837942	
Asb6		0.1579546	
Sdhd		0.15789254	
Ndufa4l2		0.15783887	
1700109H08Rik		0.15774097	
