"probes","symbols","Row.names","WT_1","WT_2","WT_3","WT_4","WT_5","KO_1","KO_2","KO_3","KO_4","KO_5","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"1445206_at","Zw10","1445206_at",4.13266271090261,3.99477914446772,4.08424748222934,4.07974631193155,4.15641304018595,3.58136149183403,4.12711330410664,3.9049389447893,4.13640304917199,3.89320919542318,-0.160964540878405,4.00908746750423,-1.60337100062564,0.135027563909287,0.358607829459001,-5.79936623830529
"1445209_at","AU021745","1445209_at",3.52190968898792,3.53012893841011,3.27286600840679,3.44422072696564,3.45787693311736,3.80451630808994,3.38016810656248,3.35329915193434,3.6856837586442,3.30522316020019,0.0603776379086667,3.47558927813189,0.579254873364224,0.573211029215958,0.786134309757396,-6.87271020287533
"1445219_at","Or2t45","1445219_at",3.68035890458774,3.59138440972899,3.45789905624047,3.37871677654779,3.52011400061873,3.59876132033329,3.48536989111747,3.6330549678142,3.50148449538954,3.52795460371741,0.0236304261296416,3.53750984260956,0.332462347675148,0.745318915955049,0.887655659109527,-6.99152298569489
"1445223_at","Pear1","1445223_at",3.09191727969954,2.96240502385207,3.24212289968904,3.12717184064867,3.11535924453287,3.02650883567724,3.00515185160381,3.05108980011543,2.79020256129725,3.00515185160381,-0.132174277624929,3.04170811887197,-1.78126096814479,0.100366410674663,0.300169407806479,-5.53880607378308
"1445226_at","AI506816","1445226_at",4.19349334734677,4.25950337510411,3.87942788351378,4.1298689618847,4.43423702912227,3.93279929566396,4.0346270502011,4.25541688822536,4.08983048156483,4.1717867197495,-0.082414032313376,4.13809910323764,-0.813939856972004,0.431653098002004,0.683111209971871,-6.70392346175137
"1445227_at","Tnfsf13os","1445227_at",4.06213950365504,4.05774077485421,3.99140592696619,3.98804712462338,4.01522100730888,3.84922287666539,3.90719824156676,4.1084031816631,3.93506139583073,4.13884452473589,-0.0351648233891693,4.00532845578696,-0.494571720008592,0.629899635007379,0.82311825457692,-6.92046100497048
"1445229_at","Dgat1","1445229_at",5.83223389433407,6.31069566040504,5.94231227927636,6.07927143052254,6.03759856610607,5.48997788141709,6.18718577012221,6.0472021482447,5.83773282511304,5.6921443338375,-0.189573774381912,5.94563547893786,-1.44217880804954,0.175030112305591,0.41800545909952,-6.02003745991952
"1445231_at","Gm41028","1445231_at",4.11263992190799,4.2951964622992,4.28945736799185,4.35076574724779,4.29099847754088,4.21420377830779,4.53436377204493,4.53280928696205,4.49538369616586,4.29638765706995,0.146818042712572,4.34122061675383,1.78533429961716,0.0996756479402744,0.298742118404726,-5.53264948658938
"1445232_at","Dock9","1445232_at",3.5926402553788,3.50271694068582,3.41942455003004,3.63749594816487,3.48089739066772,3.5271773322614,3.48244755048635,3.35478712371691,3.62568546756304,3.40343284556372,-0.047928953067168,3.50267054045186,-0.66330964776689,0.519765504669908,0.751440698362532,-6.81830488386465
"1445234_at","Grik2","1445234_at",2.9293443747195,3.00697943984929,3.02093239444592,3.07779176821955,2.77892373190065,3.15753433710916,3.00683406461386,2.97900847281971,3.10541961657569,3.00683406461386,0.0883317693194714,3.00696022648672,1.21821471892153,0.246726443881424,0.508574467344429,-6.29860760192529
"1445239_at","Gatad2a","1445239_at",5.62164121542709,5.54916765155766,5.85634235727133,5.53838162520876,5.61704356107605,5.57016658948995,5.93804927591353,5.68711229624758,5.46678061436711,5.45839883681245,-0.0124137595420546,5.63030840233715,-0.122954555143742,0.904193661910908,0.963896192770173,-7.04258362168331
"1445240_at","AU019796","1445240_at",3.83278613638215,4.24872396494721,4.08983903879025,3.94128635481524,4.13700095209811,4.0472126637648,4.10011050905653,4.29434012200934,3.99358506223173,4.01349647315943,0.0398216766377733,4.06983812772548,0.437967146356202,0.669248152629357,0.846336948512131,-6.94834478743593
"1445241_at","Rab11fip4","1445241_at",4.62971634548268,4.57242872040449,4.61871955210661,4.34026045356972,4.57248547534167,4.63677836449418,4.93066595786869,4.67962213815557,5.01738017227133,4.69846731610042,0.245860680397004,4.66965244957953,2.67680326378686,0.0202696545974055,0.10500593751408,-4.03886645092699
